,black,white,start_time,fourthmove,rt,result,blackelo,whiteelo,num_black_games,num_white_games
4012,ggonline306,SaberD,1601925045.0,e5f4,2.0,1.0,1146,1120,0,0
4013,forgedwithiron,ERDEMOGUZ,1601925054.0,d7d5,7.0,0.0,943,1074,0,0
4014,malek628,nikokaola,1601925121.0,e5f4,7.0,0.5,1060,971,0,0
4015,DutchDillon,Valdezelcortes,1601925121.0,d7d6,18.0,0.0,1196,1139,0,0
4016,delaemkruto,ProbalSingha,1601925145.0,d8h4,0.0,0.0,1130,966,3,0
4017,Cerrrrenn,flying_spirit,1601925151.0,b8c6,-1.0,0.5,1101,1136,2,0
4018,KEIMAD,nikokaola,1601925153.0,e5f4,2.0,0.0,981,971,2,0
4019,Keo75,ArturT,1601925262.0,e5f4,3.0,1.0,1098,1101,0,0
4020,shauryagupta9999,pranav075,1601925408.0,b8c6,0.0,1.0,927,1090,2,0
4021,VladVV2704,nikokaola,1601925529.0,f7f6,0.0,1.0,1017,973,0,0
4022,bigkingmoves,maps305,1601925558.0,g8f6,1.0,0.0,1139,1110,1,0
4023,Dareten,Arun_N_M,1601925560.0,e5f4,3.0,1.0,983,903,0,0
4024,MauricioArayaVeas,flying_spirit,1601925583.0,e5f4,1.0,1.0,1107,1135,1,0
4025,Raza786,Don-Alm,1601925605.0,e5f4,1.0,0.0,1106,1125,3,0
4026,Kuryama,Xadrezcarioca,1601925610.0,g8f6,1.0,0.0,1037,1075,0,0
4027,Dindaroglu,Marsel2007,1601925663.0,f7f6,4.0,0.0,1160,1156,0,0
4028,josepglez,Daviel,1601925694.0,e5f4,0.0,0.0,1131,1079,1,0
4029,Knilelele,Firatlzm,1601925810.0,b8c6,4.0,0.0,1089,1051,0,0
4030,ChessByTheOcean,Rabiznaz,1601925862.0,b8c6,-1.0,1.0,1151,1146,0,0
4031,shnkl,ProbalSingha,1601925890.0,d7d6,0.0,1.0,908,878,0,0
4032,penguinz1,Nazar121,1601926146.0,e5f4,0.0,0.0,1175,1052,1,0
4033,Flamnggo,ArturT,1601926173.0,g8f6,-1.0,0.0,1075,1095,0,0
4034,mulibey,burakesen,1601926244.0,b8c6,1.0,0.0,1095,1090,2,0
4035,boobin13,igochess2019,1601926399.0,e5f4,2.0,1.0,1174,1143,0,0
4036,Bersarin,vasilisbal,1601926425.0,d7d5,1.0,0.0,888,980,0,0
4037,Kyalo_C,ea2205,1601926443.0,e5f4,0.0,0.0,1102,1148,2,0
4038,alfati,Capuero39,1601926582.0,e5f4,1.0,1.0,1158,1050,2,0
4039,Mila230588,NirmalMudaliar,1601926598.0,d8h4,4.0,0.0,1123,1127,0,0
4040,tissavnina,Violet76,1601926619.0,e5f4,6.0,0.0,1095,1157,0,0
4041,musab23,Daviel,1601926729.0,b8c6,1.0,1.0,1137,1092,0,0
4042,wolfuz,McChode_With_Cheese,1601926900.0,b8c6,0.0,1.0,1117,1086,0,0
4043,werschwein,Saquib4321,1601926924.0,e5f4,5.0,1.0,1153,1195,0,0
4044,ducasimovic,Don-Alm,1601927003.0,d7d6,0.0,0.0,1102,1119,0,0
4045,leosz,Kidon22,1601927013.0,e5f4,7.0,1.0,1031,1074,0,0
4046,Dadeg03,KeshavG69,1601927054.0,d7d5,2.0,1.0,1106,1117,0,0
4047,jant111,FluidMotion,1601927057.0,e5f4,0.0,1.0,1123,1159,0,0
4048,deepyavi,Unforetto,1601927301.0,f7f6,6.0,1.0,981,1088,0,0
4049,Hemayet,Kingsbury5000,1601927348.0,e5f4,2.0,0.0,1067,1163,3,0
4050,anshuu25,Devaashish23,1601927424.0,e5f4,1.0,0.0,964,961,0,0
4051,godspeed10,saawanthakur,1601927448.0,e5f4,2.0,1.0,1183,1183,0,0
4052,nemessizzed,armaganorsseven1,1601927455.0,e5f4,3.0,0.0,1087,1198,0,0
4053,Kaustubh_07,Faridyoussef,1601927604.0,g8f6,4.0,1.0,1157,1160,0,0
4054,Niks1234,marcelinonovais,1601927621.0,e5f4,0.0,1.0,911,1059,0,0
4055,crana1,jbeatsu,1601927643.0,b8c6,1.0,0.0,1161,1142,0,0
4056,Meherab,Raj_sohanpal,1601927667.0,e5f4,0.0,0.0,997,903,0,0
4057,Hemayet,Sliwka,1601927719.0,e5f4,2.0,1.0,1079,1096,4,0
4058,Mimimoso,Don-Alm,1601927761.0,e5f4,3.0,0.5,1049,1113,1,0
4059,NoTiime,sarandipr,1601927799.0,b8c6,1.0,1.0,1088,1077,0,0
4060,mustafa1892,LikeTheLetterz,1601927975.0,e5f4,3.0,1.0,1136,1093,0,0
4061,cruncheazy,en_peasant69,1601928027.0,g8f6,1.0,0.0,982,897,0,0
4062,CaM3li0n,kingjay4091,1601928040.0,e5f4,4.0,0.0,1062,949,0,0
4063,koyucu1234,toricappa,1601928203.0,e5f4,3.0,1.0,1099,1095,0,0
4064,SmNixon,Ivan_Chepurkin,1601928365.0,b8c6,0.0,1.0,1154,1160,0,0
4065,Angshuman1520,evladiselaciqa,1601928386.0,f7f6,3.0,0.0,867,1001,0,7
4066,sumindana,userpic,1601928465.0,d8h4,2.0,0.0,1029,975,0,0
4067,NinaFerguson,evnor,1601928520.0,e5f4,1.0,0.0,1085,1080,0,0
4068,grandufosighting,Sliwka,1601928573.0,e5f4,2.0,1.0,965,1099,2,2
4069,Keo75,ArturT,1601928652.0,b8c6,9.0,1.0,1092,1105,1,0
4070,Sylent50,Sliwka,1601928694.0,b8c6,1.0,1.0,1114,1103,0,0
4071,erdemvazgecer,Manipulationn,1601928743.0,e5f4,6.0,1.0,1096,1052,1,0
4072,Alvaro360,SecretBeard,1601928918.0,e5f4,-1.0,0.0,1167,1197,0,0
4073,Dani2105,Radwanktayat,1601928993.0,e5f4,1.0,0.0,1130,1181,0,0
4074,monobazus,milnor,1601929091.0,e5f4,0.0,1.0,1189,1176,0,0
4075,CanPr,Ahmed_bec,1601929091.0,e5f4,0.0,1.0,1175,1154,0,0
4076,ianski,Lauchilius,1601929184.0,d7d5,3.0,1.0,1104,1149,1,0
4077,Lascia,Don-Alm,1601929308.0,e5f4,6.0,1.0,1087,1123,0,0
4078,g2xg7,ArturT,1601929326.0,e5f4,5.0,1.0,1149,1106,0,0
4079,Omarkaradsheh23,micahcantor,1601929444.0,d7d6,0.0,1.0,1089,1106,0,0
4080,firas19841,Eugene_Kigan777,1601929455.0,e5f4,3.0,1.0,1126,1156,0,0
4081,Pradeep_sheoran24,Manipulationn,1601929574.0,f8b4,8.0,1.0,898,1053,0,0
4082,SandeepSemlani,bailfoy,1601929576.0,e5f4,2.0,1.0,1077,1084,0,0
4083,DanteMZ,Don-Alm,1601929658.0,e5f4,1.0,1.0,1141,1128,0,0
4084,DoganayTiringa,aksenars,1601929747.0,e5f4,6.0,1.0,1159,1178,0,0
4085,dkchess2,fishbaum,1601929759.0,g8f6,-1.0,1.0,1145,1167,0,0
4086,Recasw98,rbdx,1601929772.0,f8d6,3.0,0.0,865,938,0,0
4087,dbulu03,Tfvu,1601929945.0,b8c6,1.0,1.0,1150,1181,0,0
4088,narc025,vasilisbal,1601930146.0,d7d6,2.0,1.0,944,967,1,0
4089,Legovetolb,ArturT,1601930146.0,f7f6,1.0,1.0,1183,1104,0,0
4090,cheste,Arhip777dog13,1601930206.0,g8f6,0.0,0.0,1177,1185,0,0
4091,marty92,micahcantor,1601930409.0,e5f4,0.0,0.0,1180,1119,0,0
4092,Shankhadeep7756,elcuri,1601930452.0,b8c6,-1.0,1.0,1090,1095,1,0
4093,GuruRajaSri,kamalkool27,1601930741.0,g8f6,1.0,1.0,1065,1019,0,0
4094,ValidName,McChode_With_Cheese,1601930758.0,e5f4,2.0,0.0,1198,1082,0,0
4095,AnkitSongire,GUANABACOA,1601930772.0,d8f6,9.0,0.0,1085,1185,0,0
4096,Adagoras,dharmil23,1601930819.0,f8d6,0.0,0.0,1188,1132,0,0
4097,Emilian89,BigBrainBobby,1601930878.0,e5f4,2.0,0.0,1160,1166,0,0
4098,Bad_player_1992,vasilisbal,1601931013.0,d7d6,3.0,1.0,1023,985,0,0
4099,GuruRajaSri,neurotic404,1601931019.0,e5f4,1.0,1.0,1054,1082,1,0
4100,Zenando,Radwanktayat,1601931186.0,g8f6,0.0,1.0,1133,1165,2,0
4101,a_hopps,Valdezelcortes,1601931241.0,e5f4,7.0,0.0,1086,1135,0,0
4102,Tessa21,dhruv_2003,1601931320.0,f7f6,0.0,1.0,1051,1079,1,0
4103,ntv1000,milnor,1601931334.0,b8c6,4.0,1.0,1093,1193,1,0
4104,FieryGhoda,rpschess,1601931360.0,b8c6,2.0,0.0,910,836,0,0
4105,tal0207,McChode_With_Cheese,1601931405.0,b8c6,0.0,1.0,1138,1084,2,0
4106,Polski_Polak,Tobefamous,1601931412.0,e5f4,2.0,0.0,1103,1131,0,0
4107,abhimanna,angelicdevil,1601931442.0,e5f4,3.0,0.0,1148,1091,0,0
4108,Ba2ken,elcuri,1601931593.0,e5f4,-1.0,1.0,1047,1105,0,0
4109,a-antonov,Gvex98,1601931641.0,e5f4,2.0,1.0,991,962,0,0
4110,AwesomeSarthak,milnor,1601931650.0,g8f6,-1.0,1.0,1157,1197,0,0
4111,marty92,tlhtlh,1601931714.0,b8c6,1.0,1.0,1188,1134,1,0
4112,Ludovicense10,neverdropped,1601932078.0,d7d6,2.0,1.0,1105,1066,0,0
4113,guccibear,cinarmayz,1601932258.0,f7f6,4.0,0.0,1081,1118,0,0
4114,Zivistann,McChode_With_Cheese,1601932347.0,e5f4,0.0,1.0,1155,1075,0,3
4115,sathwik2005,elcuri,1601932361.0,e5f4,0.0,1.0,1123,1110,0,0
4116,Dopier861,Rainha-y,1601932409.0,e5f4,2.0,0.0,1067,1081,1,0
4117,sidj195,Douglas97,1601932558.0,d7d6,3.0,0.0,1045,1025,0,0
4118,Kadbouledefeumamene,heta_s,1601932601.0,e5f4,-1.0,1.0,1089,1068,0,0
4119,mamedovmetin0,vikrantkasliwal,1601932679.0,e5f4,1.0,0.0,1069,1127,0,1
4120,Cloudfarmer,Govu,1601932783.0,e5f4,2.0,1.0,1040,1130,0,0
4121,anuragsinha007,Sliwka,1601932844.0,d7d6,1.0,0.0,1128,1106,0,0
4122,christophsu,McChode_With_Cheese,1601933118.0,b8c6,1.0,1.0,1012,1089,0,0
4123,Luismaria,vimalbaskar_11,1601933198.0,e5f4,1.0,0.0,1042,876,1,0
4124,makaitamas,Jamie3232,1601933408.0,e5f4,0.0,0.0,1007,1003,0,0
4125,Sylent50,lukasz123,1601933484.0,b8c6,1.0,1.0,1100,1095,1,0
4126,FaruKahvecioglu,JaidityaChess,1601933509.0,e5f4,2.0,0.0,977,963,0,0
4127,tempywuj,FR42,1601933519.0,f7f5,4.0,0.5,1005,966,0,0
4128,Shikharishere,Rionda,1601933556.0,b8c6,-2.0,0.0,1142,1117,0,0
4129,DeddMan,Ale1907,1601933582.0,b8c6,0.0,1.0,1154,1133,0,0
4130,flakkers,molodoychelovek,1601933818.0,b8c6,-1.0,0.0,1036,1149,6,0
4131,luk_lobo,McSwunceHard,1601933818.0,d7d6,2.0,0.0,1154,1174,2,0
4132,bhanu411,Lauchilius,1601933968.0,e5f4,1.0,1.0,1168,1154,1,0
4133,chadali,Edschi,1601934061.0,b8c6,1.0,1.0,1012,961,0,0
4134,Emre_tanis,lukasz123,1601934061.0,b8c6,-1.0,0.0,1071,1106,1,0
4135,matisonov85,Xedooos,1601934108.0,g8f6,-1.0,0.0,1127,1139,0,0
4136,BrownBearFromSiberia,FlatBerry,1601934194.0,d7d6,1.0,0.0,1142,1116,0,0
4137,PacoGerlo,Radwanktayat,1601934300.0,b8c6,3.0,1.0,1192,1182,0,0
4138,Johnny14,Valdezelcortes,1601934304.0,b8c6,5.0,0.0,1166,1133,3,0
4139,palych44,Tfvu,1601934333.0,d7d6,9.0,0.0,1142,1166,0,0
4140,Lsalgueiro,Brylan_Caldwell,1601934382.0,e5f4,2.0,0.0,977,906,0,0
4141,PattyDh,Valdezelcortes,1601934521.0,e5f4,1.0,0.0,1136,1122,0,1
4142,anlayamazsinanam,Edschi,1601934568.0,e5f4,0.0,0.0,980,974,0,0
4143,Mila230588,DonBronchio,1601934748.0,d8h4,3.0,1.0,1118,1156,1,0
4144,zbosen,anonlawkid,1601934762.0,e5f4,2.0,0.0,1025,963,0,0
4145,yegman,DangerFloki,1601934766.0,f8c5,0.0,1.0,1029,1093,0,0
4146,CaprisAlves,nikenfatma,1601934850.0,f7f6,2.0,1.0,972,1134,0,0
4147,Kingy86,Xolotl28,1601934889.0,b8c6,0.0,1.0,1111,1129,0,0
4148,dubchuk,Alpy00,1601934909.0,e5f4,0.0,0.0,1086,1191,0,0
4149,Ahsan6391,Leon-Rosheed,1601934941.0,d8h4,3.0,0.0,1023,940,0,0
4150,dominodkx,L_3115,1601934994.0,e5f4,1.0,1.0,1019,921,0,7
4151,apgp12,Kazmi90,1601935107.0,e5f4,11.0,1.0,1179,1171,0,0
4152,DiMAS-MRX,polipotentacoluto,1601935117.0,e5f4,0.0,0.0,1035,1113,0,0
4153,Guigofive,Hakkim11,1601935140.0,e5f4,7.0,0.0,1175,1195,1,0
4154,Belal3,Valdezelcortes,1601935298.0,b8c6,5.0,1.0,1109,1111,1,0
4155,Overmen,ymteymte,1601935312.0,e5f4,4.0,0.0,1154,1130,0,0
4156,mk31415,userpic,1601935349.0,e5f4,2.0,1.0,1075,968,0,0
4157,carlycrosby,mrchessdogg,1601935373.0,b8c6,-1.0,0.0,1031,1028,1,0
4158,flakkers,FluidMotion,1601935443.0,b8c6,4.0,1.0,1058,1148,7,0
4159,dominhater,Bartimaeus_Magnus,1601935525.0,d7d5,2.0,0.0,1154,1140,0,0
4160,Sklif312,L_3115,1601935598.0,b8c6,-1.0,1.0,948,924,0,0
4161,sabsmsAlexm,sabsmsEliasR,1601935729.0,d7d6,6.0,1.0,955,866,0,0
4162,YenneferT800,userpic,1601935870.0,e5f4,2.0,1.0,1003,973,1,0
4163,Valeriahp10,majoplata,1601936080.0,d7d6,3.0,0.0,992,857,0,0
4164,RonGiovanni,Gaurav_Garg14,1601936118.0,e5f4,4.0,0.0,1078,1061,0,0
4165,fluxifer,PLAYwithMe9,1601936175.0,f7f5,7.0,1.0,957,985,0,0
4166,saquib246,Eycani,1601936564.0,e5f4,8.0,0.0,1157,1143,0,0
4167,BergD,ignacypankracy,1601936576.0,e5f4,2.0,1.0,951,1030,1,0
4168,leutenantt,doronalt,1601936582.0,e5f4,2.0,0.0,994,1026,0,0
4169,godspods,kboxerpete,1601936606.0,d7d6,5.0,0.0,1128,1139,0,0
4170,knifehawk,abdelmoumen_dz,1601936677.0,d7d6,2.0,1.0,1070,1192,1,0
4171,idrisB,polipotentacoluto,1601936756.0,f8d6,2.0,1.0,1085,1117,0,0
4172,gurjoban,fauxmundele,1601937074.0,d7d5,5.0,1.0,1051,1014,0,0
4173,Dhoomo,janispurins,1601937083.0,e5f4,1.0,1.0,1098,1181,0,2
4174,Damba94,Jamie3232,1601937103.0,b8c6,-1.0,1.0,981,973,0,0
4175,Phantom66,omar5ds,1601937239.0,f8c5,3.0,1.0,1031,1037,0,0
4176,TarasValus,userpic,1601937245.0,d7d5,0.0,1.0,876,840,0,0
4177,T11_-2,miran1988,1601937276.0,b8c6,5.0,0.0,1174,1148,0,0
4178,Muro26,tankeras,1601937417.0,b8c6,3.0,1.0,1154,1145,1,0
4179,lenktimur,IECZ,1601937454.0,e5f4,2.0,1.0,1108,1172,1,0
4180,raver22,patario,1601937617.0,e5f4,3.0,1.0,1080,1121,0,0
4181,dubchuk,iqwoo,1601937774.0,d7d5,0.0,1.0,1099,984,1,0
4182,de333,Buckshots,1601937813.0,e5f4,2.0,1.0,1188,1158,0,0
4183,hefny96,Benjaminsandi,1601937873.0,e5f4,0.0,0.0,987,965,0,0
4184,mckonny,kathcol,1601938085.0,e5f4,5.0,0.0,1015,1071,0,0
4185,weglarzz,Benjaminsandi,1601938192.0,b8c6,11.0,1.0,958,959,0,0
4186,Chessphantom598,bHaRaTH4,1601938290.0,b8c6,3.0,0.0,1070,1044,0,0
4187,Emeeensr1975,avaneeshbhatta,1601938315.0,e5f4,1.0,0.0,1141,1068,1,0
4188,Adrx,Gaurav_Garg14,1601938320.0,e5f4,4.0,1.0,1038,1043,0,0
4189,SujalMahajan312,doronalt,1601938367.0,d7d6,3.0,0.0,1046,1020,0,0
4190,Recolive02,Mastikor2309,1601938380.0,d7d6,3.0,1.0,963,1076,0,0
4191,ssssalke,Shabbs15,1601938734.0,d7d5,16.0,1.0,1023,1041,0,0
4192,CelalTekin1066,tresdon,1601938814.0,d7d6,10.0,1.0,1153,1143,1,0
4193,Rishabh_Nainwal,P1811jnc,1601938823.0,b8c6,2.0,0.0,1043,1072,0,0
4194,suks,Sioui,1601938841.0,d7d6,1.0,1.0,1039,1030,1,0
4195,fernan33do,bailfoy,1601938948.0,e5f4,3.0,1.0,1061,1065,0,0
4196,Takamura_200_IQ,niktor,1601938968.0,d7d6,6.0,1.0,998,978,0,0
4197,Juan-Maldonado,nikokaola,1601939134.0,e5f4,3.0,1.0,894,987,0,0
4198,Mishustik,IECZ,1601939357.0,e5f4,2.0,1.0,1197,1166,0,0
4199,behi2001,Steeny,1601939440.0,d8h4,4.0,1.0,1056,898,1,0
4200,MR-MOJO,f_lorenz13,1601939443.0,d7d6,2.0,0.0,1171,1160,0,0
4201,Drewimus,TheRealMish2x,1601939447.0,b8c6,0.0,1.0,1007,1062,1,0
4202,FideliOne,alicoholic,1601939471.0,d8h4,7.0,0.0,1047,1089,0,0
4203,Juaserdi,Jarrak,1601939503.0,e5f4,1.0,1.0,1085,1076,2,0
4204,ELTSCHI,XsaIYIzX,1601939529.0,e5f4,0.0,1.0,1149,1107,0,0
4205,fretz,JohnathanEdwards,1601939758.0,b8c6,3.0,0.0,965,1042,0,0
4206,doNTe5,JohnathanEdwards,1601939940.0,g8f6,0.0,1.0,900,1004,0,0
4207,jonas1991,Klokskopper,1601939973.0,e5f4,0.0,1.0,1092,1150,1,0
4208,ChesshubPremium,tresdon,1601940022.0,e5f4,1.0,1.0,1144,1143,0,0
4209,Akinho,Black_resigns,1601940123.0,d7d6,4.0,1.0,981,1024,0,0
4210,Rik71,mistercuv,1601940331.0,e5f4,2.0,0.0,1160,1151,0,0
4211,IceSwallow,Violet76,1601940375.0,b8c6,3.0,0.0,1118,1143,0,0
4212,Alexey1945,f_rh_n,1601940408.0,b8c6,7.0,0.5,1162,1157,0,0
4213,Kupkup,nikokaola,1601940483.0,e5f4,1.0,0.0,1043,984,0,0
4214,patup,mistercuv,1601940702.0,e5f4,4.0,1.0,1156,1145,0,0
4215,pqshq1,okty55,1601940721.0,d8h4,2.0,1.0,974,1017,0,0
4216,kubon,kkalamarski,1601940738.0,e5f4,0.0,1.0,1119,1088,0,0
4217,AZLIMAARIS,ClayStreet,1601940901.0,d8e7,13.0,0.0,1091,1069,1,0
4218,Eatler,Karmanaut,1601940959.0,d7d6,5.0,0.0,1002,1032,0,0
4219,Danielosuna1,jimmypl,1601941004.0,e5f4,3.0,1.0,975,940,1,0
4220,sergio3043,Douglas97,1601941025.0,d7d5,2.0,0.0,964,1020,0,0
4221,vladtship,lukasz123,1601941130.0,b8c6,5.0,0.0,1151,1095,0,0
4222,Oeimili,ArturT,1601941140.0,e5f4,5.0,0.0,1134,1111,0,0
4223,alb52,ArturT,1601941256.0,e5f4,1.0,1.0,1113,1106,2,0
4224,mohamedX4,eser_ur,1601941341.0,e5f4,6.0,0.0,1192,1073,0,0
4225,chaas2178,lukasz123,1601941385.0,e5f4,3.0,1.0,1105,1090,0,0
4226,DeyningSpade,jiyu99,1601941428.0,b8c6,3.0,0.0,1086,1086,1,0
4227,Jana3,rpschess,1601941453.0,e5f4,4.0,0.0,882,855,1,0
4228,Trafalger,StuffedPanther,1601941689.0,f7f6,2.0,0.0,1128,1179,0,0
4229,Mac1978,Tournure,1601941735.0,e5f4,1.0,1.0,1197,1178,0,0
4230,DM899,ClayStreet,1601941767.0,e5f4,1.0,0.0,1029,1070,0,0
4231,Phillcrozchessman,asian2,1601941784.0,e5f4,4.0,0.0,1150,1144,0,8
4232,Deepak_sharma,juice_da,1601941938.0,e5f4,3.0,1.0,1084,1106,0,1
4233,salv100,Phillcrozchessman,1601941971.0,e5f4,0.0,1.0,1084,1156,0,0
4234,crendon316,HenkRoyale81,1601941991.0,b8c6,0.0,1.0,1135,1186,0,0
4235,lacave,Xadrezcarioca,1601942139.0,d7d6,2.0,1.0,1094,1069,0,0
4236,hellux,orkomeneses,1601942225.0,b8c6,1.0,1.0,1117,1091,2,0
4237,Swathi199,dostoyevski007,1601942280.0,d7d6,0.0,0.5,1104,1015,0,0
4238,Han76,lukasz123,1601942520.0,e5f4,2.0,1.0,1060,1106,0,0
4239,slawler,dgo-42,1601942547.0,b8c6,5.0,0.0,1052,1092,2,0
4240,spscf029,patario,1601942611.0,d7d5,4.0,1.0,1039,1131,2,0
4241,SorryNoTakeBacks,McChode_With_Cheese,1601942629.0,e5f4,1.0,1.0,1089,1104,0,0
4242,irakli78,orkomeneses,1601942732.0,e5f4,7.0,1.0,1087,1091,0,0
4243,Knightrelax,Gvex98,1601942775.0,d8h4,6.0,0.0,1042,1030,0,0
4244,phoenix13578,LenonCD,1601942830.0,e5f4,10.0,1.0,1057,1135,4,0
4245,frdn,Phillcrozchessman,1601942895.0,b8c6,-1.0,0.5,1080,1167,0,0
4246,passed_pawn49,Plemstvo,1601942918.0,e5f4,5.0,0.0,1137,1128,0,0
4247,Birkackisiyiz,Leon-Rosheed,1601942994.0,g8f6,26.0,0.0,990,1060,0,0
4248,crinklysandworm,Aytekincelebi,1601943044.0,d7d6,2.0,1.0,1082,1182,0,0
4249,BergD,rpschess,1601943096.0,e5f4,2.0,1.0,907,849,2,0
4250,JTPonyboy,Raj_sohanpal,1601943228.0,g8f6,1.0,1.0,924,902,0,0
4251,marcius34,RomanOgi,1601943232.0,e5f4,10.0,1.0,1082,1178,0,0
4252,Margiu,halz3,1601943238.0,d7d6,2.0,0.0,1072,1088,0,0
4253,renasyigitcigdem,iinesankka,1601943241.0,g8f6,0.0,0.0,1033,992,0,0
4254,Z10000000S,molodoychelovek,1601943350.0,b8c6,0.0,0.5,1144,1136,4,0
4255,Altair39,chesstarc,1601943475.0,b8c6,1.0,1.0,1138,1134,5,0
4256,spscf029,preethoz,1601943480.0,d7d5,3.0,0.0,1035,978,3,0
4257,Abokhaled59,GUANABACOA,1601943499.0,d7d6,1.0,0.0,1100,1178,1,0
4258,Terrierpike,Phillcrozchessman,1601943538.0,e5f4,2.0,1.0,1170,1160,1,0
4259,vahidafg,SkynetIsHere,1601943549.0,e5f4,15.0,1.0,1013,1092,0,0
4260,HelloTheSecond,halz3,1601943723.0,e5f4,3.0,0.0,1131,1088,1,0
4261,Bel19vetien,LenonCD,1601943732.0,d7d6,2.0,0.0,1184,1141,0,0
4262,yisroellandau,Xadrezcarioca,1601943742.0,b8c6,4.0,1.0,1040,1075,0,0
4263,suvi_suvi,dgo-42,1601943763.0,b8c6,3.0,1.0,1111,1086,1,0
4264,KingsyLoki,kboxerpete,1601943782.0,d8f6,2.0,0.0,1125,1123,0,0
4265,Chrishreyes9,iinesankka,1601943873.0,b8c6,5.0,0.0,1068,983,0,0
4266,Cassiopeia13,ffreeman,1601943964.0,f7f6,-1.0,1.0,1089,1085,0,0
4267,Wassim_gaddour,chesstarc,1601943995.0,f8c5,2.0,0.0,1090,1140,1,0
4268,TMobT,Deminos,1601944027.0,e5f4,1.0,0.5,1168,1191,0,0
4269,GoodMorning22,Filip1236,1601944068.0,e5f4,2.0,0.0,1185,1138,0,0
4270,wzrd101,ArturT,1601944195.0,e5f4,0.0,0.0,1067,1129,0,0
4271,Marce11usWa11ace,brunovosk,1601944202.0,e5f4,2.0,0.0,996,1002,0,0
4272,koulsamarth,pi_3c33,1601944209.0,d7d6,2.0,1.0,1114,1114,2,0
4273,arubajamman,tankeras,1601944340.0,b8c6,1.0,0.0,1160,1129,0,0
4274,DarkKnight_001,Jomarmann,1601944415.0,b8c6,6.0,1.0,1196,1193,0,0
4275,Gourav_Tiwari,small_mind,1601944445.0,b8c6,-1.0,0.0,1200,1199,0,0
4276,Vizzter,angelicdevil,1601944468.0,d7d6,3.0,0.0,1076,1082,0,0
4277,LionStar98,tankeras,1601944468.0,b8c6,7.0,0.0,1102,1124,2,0
4278,Fregator,ArturT,1601944613.0,e5f4,1.0,0.0,1121,1126,0,0
4279,Bkr47,Victoria_Flores_4A_w,1601944697.0,b8c6,3.0,0.0,1175,1138,0,0
4280,Kakshoo,P1811jnc,1601944719.0,f8c5,1.0,1.0,1066,1073,0,0
4281,El3bsawy,lilzero,1601944756.0,b8c6,3.0,0.0,1158,1134,0,0
4282,Phillcrozchessman,LenonCD,1601944766.0,g8f6,0.0,1.0,1170,1127,1,11
4283,beegr,GUANABACOA,1601944794.0,e5f4,2.0,0.0,1179,1165,0,0
4284,StazzT,DonBronchio,1601944913.0,e5f4,2.0,0.0,1130,1161,0,0
4285,phoenix13578,Phillcrozchessman,1601944952.0,g8f6,-1.0,0.0,1048,1164,5,0
4286,Dlenotti,Cape-verde,1601944973.0,e5f4,4.0,1.0,957,1003,0,0
4287,firyar12,Ghaleba,1601945061.0,b8c6,0.0,1.0,1108,1111,0,0
4288,morgov,Phillcrozchessman,1601945643.0,e5f4,1.0,0.0,1174,1166,0,0
4289,ahmadalrefai85,tafilgerbolli98,1601945787.0,d8f6,2.0,0.0,1075,1092,1,0
4290,BergD,ThelonelySoldier,1601945845.0,e5f4,2.0,1.0,911,949,3,0
4291,Han76,SergioIbanez,1601946036.0,d7d6,1.0,0.0,1054,1058,1,0
4292,myssar,kyrozephyr1,1601946091.0,b8c6,2.0,1.0,1004,1014,1,0
4293,CRAAZUR,Ahmed_bec,1601946087.0,e5f4,2.0,1.0,1145,1164,0,0
4294,Tehuantepec,ZCHuang,1601946400.0,d7d6,4.0,0.0,1118,1056,5,0
4295,khalidaha,isimsiz21,1601946553.0,e5f4,0.0,1.0,1118,1065,0,0
4296,acrrd,cschembor123,1601946561.0,e5f4,3.0,0.0,1112,1148,0,0
4297,PylonQQ,razvan2,1601946561.0,f8c5,7.0,0.0,1080,1086,1,0
4298,aolhaberry,Shef67,1601946579.0,b8c6,4.0,1.0,1150,1149,0,0
4299,rookie-rookie,Zamyasa,1601946778.0,b8c6,2.0,0.0,1070,1054,0,0
4300,lucastortorici,alakheir,1601946800.0,e5f4,7.0,1.0,1179,1193,0,0
4301,stasinho,kyrozephyr1,1601946820.0,e5f4,2.0,1.0,1020,1002,1,0
4302,Acaipo,ClayStreet,1601946924.0,b8c6,3.0,1.0,1159,1054,1,0
4303,pappinii,razvan2,1601946959.0,b8c6,4.0,1.0,1031,1075,0,0
4304,queen_of_lattenkamp,APSmith,1601947340.0,e5f4,1.0,0.0,1090,1088,0,0
4305,Ayov,Eugene_Kigan777,1601947391.0,f7f6,1.0,0.0,1148,1161,0,0
4306,arkeolojist,swayk13,1601947409.0,b8c6,5.0,1.0,850,944,0,0
4307,nustermu,RG-camel,1601947577.0,d7d6,0.0,0.0,1048,955,1,0
4308,choupomoting,trroyyyyy,1601947598.0,e5f4,5.0,1.0,1187,1188,0,0
4309,wekon,joDiegg,1601947839.0,b8c6,5.0,1.0,1198,1189,0,0
4310,juanjo98,doronalt,1601947841.0,e5f4,1.0,0.0,998,1007,0,0
4311,CHeWiTo,SecretBeard,1601948125.0,e5f4,0.0,0.0,1154,1174,0,0
4312,Tuniyadec,Zamyasa,1601948273.0,d8h4,9.0,0.0,1004,1044,0,0
4313,Nachimari,DeyningSpade,1601948470.0,g8f6,2.0,1.0,1108,1102,0,0
