,black,white,start_time,fourthmove,rt,result,blackelo,whiteelo,num_black_games,num_white_games
9620,khajarahmathulla,tibomouth,1612720094.0,e5f4,1.0,0.0,1089,1078,0,0
9621,R6M5,Cubes243,1612720204.0,e5f4,5.0,0.0,960,931,0,0
9622,AshwinRai12,maingu,1612720219.0,e5f4,3.0,0.0,1198,1184,0,0
9623,Theodor_13,P1811jnc,1612720226.0,e5f4,2.0,1.0,1002,1014,0,0
9624,umeda,armaanotaal2000,1612720378.0,g8f6,0.0,1.0,1197,1191,1,0
9625,mukj,ihor1992,1612720567.0,e5f4,2.0,1.0,1157,1103,0,0
9626,catoanthony5,beangone,1612720623.0,e5f4,0.0,1.0,1055,1114,1,0
9627,mehmetdemir35,Tahaelharhour,1612720646.0,f7f6,5.0,0.0,1115,1013,0,0
9628,Aleksil,tarik0909,1612720662.0,b8c6,-2.0,0.5,1171,1191,1,0
9629,mikedonners,Ivan_Semashko,1612720675.0,e5f4,1.0,0.0,1116,1166,0,0
9630,Sadikara,midfielder35,1612720732.0,d7d6,4.0,1.0,922,858,0,0
9631,Vadimou84,Samvalka,1612720767.0,f7f6,2.0,0.0,1118,1075,1,0
9632,lPedERl,GuteLeben,1612720791.0,e5f4,1.0,1.0,1033,993,0,0
9633,StrawBerrySWAG,Roarschach,1612720822.0,e5f4,1.0,1.0,1075,1171,0,0
9634,Neshley,Ludwig_H,1612720831.0,b8c6,2.0,0.0,878,848,0,0
9635,labe,Kikli02,1612720909.0,e5f4,1.0,0.0,1158,1181,1,0
9636,chish,lomipolus,1612720938.0,d8h4,1.0,1.0,888,1040,0,0
9637,Yonkiamor,tibomouth,1612720976.0,d8h4,9.0,0.0,1074,1066,2,0
9638,jap46,demir81,1612720985.0,b8c6,1.0,1.0,1195,1198,0,0
9639,tslominski,LocoGatti12,1612720987.0,d7d6,0.0,0.0,1143,1050,1,0
9640,mortalas,chacalz40,1612721101.0,g8h6,2.0,1.0,989,1072,0,0
9641,mchaudds,MiKoSi,1612721110.0,e5f4,3.0,0.0,1197,1143,0,0
9642,TimurZhumabekov97,santiagovy59,1612721134.0,f7f6,6.0,1.0,1120,1151,0,0
9643,http_gabiisa_1,A_rif,1612721150.0,e5f4,2.0,0.5,936,918,1,0
9644,AdamG0,Gabrielwentzel,1612721162.0,d7d6,3.0,0.0,1134,1014,0,0
9645,deen703,MaaaLLLA,1612721165.0,d7d6,4.0,0.0,1047,1058,1,0
9646,Schwammkopf,ozllem,1612721173.0,d7d6,3.0,0.5,879,846,1,0
9647,tnkvc,magnusnn,1612721219.0,e5f4,6.0,1.0,1123,1055,0,0
9648,Haiktaure,Samvalka,1612721222.0,b8c6,4.0,0.0,1078,1070,0,0
9649,optimus12,Tahaelharhour,1612721223.0,e5f4,0.0,0.0,1090,1017,0,0
9650,aaplefresh,Milad2051990,1612721314.0,e5f4,1.0,0.0,1177,1177,0,0
9651,Babissgr,tarik0909,1612721329.0,b8c6,-1.0,1.0,1172,1191,0,0
9652,Jokakiller,Infamous2341,1612721382.0,b8c6,3.0,1.0,1006,959,0,0
9653,EdorfMeis,Zaccone,1612721401.0,b8c6,-1.0,0.0,1148,1133,0,0
9654,Franc130,LettuceWarrior,1612721445.0,d7d6,5.0,1.0,1064,1071,0,0
9655,M3rtns_36,Aghav,1612721758.0,e5f4,5.0,1.0,1143,1200,0,0
9656,Varisman_B2004,MaaaLLLA,1612721764.0,e5f4,3.0,0.0,1040,1044,0,0
9657,NeriV,Infamous2341,1612721809.0,b8c6,1.0,1.0,1012,961,0,0
9658,WALEWAIDRO,okbisht,1612721871.0,d7d6,6.0,0.0,854,800,0,0
9659,Yury06,MiKoSi,1612721881.0,b8c6,6.0,0.0,1144,1144,0,0
9660,SantiagoFid,Nahubostero,1612721898.0,d7d5,6.0,1.0,1151,1137,0,0
9661,kings50slayer,iagorleitao,1612721915.0,b8c6,-2.0,0.0,1041,964,0,0
9662,Snake-eyes,sweet_kaka,1612721926.0,d8h4,5.0,0.0,879,886,0,0
9663,RamiDuj,ShahmatniyKiller,1612722005.0,b8c6,4.0,1.0,1160,1181,0,0
9664,BeneSekWest,Tahaelharhour,1612722050.0,d7d6,0.0,0.0,1127,1008,0,0
9665,majd28,sutcuimam,1612722058.0,d7d6,0.0,0.0,1016,1072,0,0
9666,bilgekagan1071,aria1352,1612722096.0,d8f6,0.0,1.0,1165,1186,0,0
9667,Impgegner,Gabrielwentzel,1612722104.0,e5f4,3.0,0.0,1007,1004,2,0
9668,Ruznark,knightc0,1612722126.0,d7d6,3.0,1.0,956,997,0,0
9669,Iskender22,el-mar666,1612722179.0,b8c6,3.0,1.0,1090,1080,0,0
9670,karciy,Calculus54,1612722186.0,b8c6,6.0,1.0,1117,1194,2,0
9671,Tokyne,Northsib,1612722272.0,e5f4,1.0,0.0,1193,1178,0,0
9672,Frontosa_2019,somik_ebasher,1612722306.0,d7d6,1.0,1.0,1174,1154,0,0
9673,merthinyo,ichbinist,1612722330.0,e5f4,5.0,1.0,889,853,0,0
9674,tianseb,Ananyamishra,1612722370.0,g8f6,0.0,0.0,975,967,0,0
9675,malevolent1207,DCUMMING,1612722436.0,d8h4,4.0,0.0,1043,1065,0,1
9676,Asurbanipal99,djdef,1612722517.0,b8c6,3.0,0.0,1192,1138,0,0
9677,michicemsen,LoveMuchChandra,1612722542.0,d7d6,6.0,1.0,992,1053,0,0
9678,CarlBro,andytriestoplay,1612722549.0,e5f4,4.0,1.0,1140,1137,0,0
9679,hendrini,Alekel,1612722633.0,e5f4,5.0,1.0,960,945,1,0
9680,mehman78233,Eyuppi,1612722651.0,b8c6,0.0,0.0,1114,1058,0,0
9681,CASABLANCO,StillLearning98ITA,1612722670.0,e5f4,3.0,0.0,1052,1037,2,3
9682,Schmidtconor,avir87,1612722710.0,d7d6,1.0,1.0,1093,1089,2,5
9683,Yurindes,dhyeychamps,1612722716.0,b8c6,-1.0,1.0,1164,1110,0,0
9684,koraymnt,digitalchintan,1612722727.0,e5f4,2.0,1.0,1118,1163,0,0
9685,akifuyguc52,Keida18,1612722733.0,e5f4,3.0,1.0,1186,1161,0,0
9686,chessmastercjb,AronGeit,1612722764.0,e5f4,2.0,1.0,1094,1006,0,0
9687,lolhacks,pawlo06,1612722828.0,b8c6,3.0,0.5,1197,1116,2,0
9688,Alzbdani,L_3115,1612722989.0,e5f4,7.0,1.0,970,883,1,0
9689,Mothman,cf9,1612723025.0,e5f4,0.0,1.0,1005,908,0,0
9690,jedi-chess,Alekel,1612723057.0,e5f4,0.0,1.0,1008,956,0,0
9691,pierdolnik2137,Kubay4k,1612723163.0,e5f4,4.0,0.0,1119,1138,2,0
9692,UrbanJackjr,Mssal,1612723205.0,b8c6,3.0,0.0,1103,1030,0,0
9693,Augusto23,AlexSchopbarteld,1612723266.0,e5f4,1.0,0.0,1135,1155,0,0
9694,ahmadnafe,InnocuousBanana,1612723292.0,f8c5,1.0,1.0,1156,1178,2,0
9695,ostketchup,jonasoos,1612723303.0,d7d6,-1.0,1.0,1099,1026,0,0
9696,FishborneTR,beangone,1612723360.0,d7d5,11.0,1.0,1054,1128,1,0
9697,katematthews,Zaccone,1612723380.0,b8c6,1.0,0.0,1168,1085,0,0
9698,krzyniu77747,VadimSvirilov,1612723483.0,d7d6,0.0,0.0,1159,1194,0,0
9699,mam21,Adarsh-Zode,1612723487.0,d7d6,2.0,1.0,890,1189,0,0
9700,robertosotera,gilargaler,1612723526.0,e5f4,3.0,0.0,1028,1029,0,0
9701,Aduraa,Matcheka,1612723598.0,e5f4,8.0,0.0,1110,1073,1,0
9702,herinor,dpfu,1612723696.0,b8c6,3.0,0.0,1125,1011,3,1
9703,xdolyx,djdef,1612723746.0,e5f4,24.0,1.0,1093,1139,0,0
9704,janczarnecki,jonasoos,1612723789.0,e5f4,5.0,0.0,1047,1033,0,0
9705,jackhorseman,player501375,1612723840.0,f7f6,1.0,0.0,1060,1074,2,0
9706,futureiscloseus,AetrnaVictix,1612723890.0,d7d6,2.0,0.0,1023,1076,0,0
9707,Arju2011,Pawel_Gladysz,1612723982.0,e5f4,2.0,0.0,960,998,0,0
9708,jjwoodee,bilge_akbas,1612723995.0,e5f4,3.0,1.0,1179,1191,1,0
9709,maydin84,djdef,1612724012.0,d7d6,1.0,0.0,1139,1151,1,0
9710,akaghost,Yelmiz,1612724242.0,e5f4,2.0,1.0,1108,989,1,0
9711,Menshikova_Polina,IljaChepelev,1612724440.0,g8f6,2.0,1.0,1078,1106,0,0
9712,John2230,Emredoven,1612724542.0,e5f4,2.0,1.0,1164,1134,0,0
9713,Apolo2y3,Hubigaga,1612724549.0,g8f6,1.0,0.0,891,889,0,1
9714,Dlinray,kerem0723,1612724568.0,e5f4,0.0,1.0,1078,996,1,0
9715,deleokomo,Emredoven,1612724622.0,d8e7,3.0,0.0,1144,1141,1,0
9716,viaSS,paulmvula,1612724715.0,f8c5,1.0,0.0,1003,1017,0,0
9717,malikea,Koalaen,1612724716.0,f7f6,1.0,0.0,924,886,1,4
9718,hectorrussell,sebasalva,1612724785.0,e5f4,7.0,0.0,1173,1147,0,0
9719,advlive_20,Edschi,1612724886.0,f8c5,-1.0,0.0,1112,1081,2,0
9720,R6M5,Knighthood17,1612725021.0,e5f4,4.0,1.0,964,976,1,0
9721,ChrisBaum,Malakai75,1612725023.0,e5f4,2.0,0.0,943,962,0,0
9722,fraekkehylle,ardentgamer,1612725162.0,e5f4,3.0,1.0,959,927,0,0
9723,PlasticBinge,Malakai75,1612725277.0,e5f4,2.0,0.0,1083,956,0,0
9724,el_Padro,Infamous2341,1612725284.0,e5f4,1.0,1.0,994,979,0,0
9725,francoisdavid,nelsonvpj,1612725301.0,d7d6,1.0,1.0,1148,1134,2,0
9726,ibougnouch,guille_9,1612725313.0,e5f4,1.0,0.0,1100,1098,0,0
9727,Amishaah,sheenaa,1612725322.0,b8c6,0.0,0.0,1033,1151,0,0
9728,wpocl,MGD2001,1612725410.0,b8c6,0.0,1.0,1178,1142,2,0
9729,Obscho,oxygen-YT,1612725414.0,e5f4,0.0,0.0,1148,1142,0,0
9730,gudiya_sharma,caliburn89,1612725423.0,f8d6,2.0,1.0,852,900,0,0
9731,Bdog0000,oussamasgh,1612725445.0,d7d5,7.0,0.0,1119,1137,1,0
9732,brucelee2013,toistupudtoplaythis,1612725472.0,e5f4,0.0,0.0,927,930,1,0
9733,IzyONedge,jacekbramkarz,1612725819.0,e5f4,-1.0,0.0,1048,901,0,0
9734,FrencMyf,Davidat-1099,1612725833.0,g8f6,-1.0,0.0,1163,1173,0,0
9735,Obscho,oxygen-YT,1612725873.0,e5f4,1.0,0.0,1159,1131,1,0
9736,rleonelch,weydos,1612725916.0,d8f6,4.0,1.0,1145,1063,0,0
9737,WhyNickT,vperfetskii,1612725917.0,e5f4,1.0,1.0,1141,1157,0,0
9738,avalan666,kletterfred,1612725998.0,d7d6,1.0,1.0,805,846,1,0
9739,Andrey_Komyagin,nelsonvpj,1612726018.0,e5f4,0.0,1.0,1113,1150,3,0
9740,alexandrecarlier,anzeigen,1612726024.0,e5f4,2.0,0.0,1112,1147,3,0
9741,lassel912,nickrand,1612726035.0,e5f4,4.0,1.0,898,817,0,0
9742,Elloco050,weydos,1612726088.0,g8f6,5.0,0.0,1159,1076,0,0
9743,ABDU009,Mikail_G,1612726138.0,b8c6,5.0,1.0,1076,1178,0,0
9744,Tedatter3,Ghaleba,1612726241.0,e5f4,5.0,1.0,1145,1171,0,0
9745,gerriepoor,Toprak35G,1612726245.0,e5f4,1.0,0.0,1191,1187,0,0
9746,VitorStahlhoefer,Artem4iiiiik,1612726262.0,e5f4,2.0,1.0,1115,1076,0,0
9747,JROY12,Ghaleba,1612726297.0,e5f4,2.0,0.0,1170,1176,0,0
9748,lucyper540,monishsahani,1612726321.0,e5f4,0.0,1.0,977,924,0,0
9749,DananDersh,Artem4iiiiik,1612726404.0,b8c6,5.0,1.0,1088,1083,0,0
9750,Osmanturan4331,kitsuiam,1612726417.0,e5f4,2.0,0.0,1175,1149,0,0
9751,King_speed1,Infamous2341,1612726426.0,e5f4,2.0,0.0,1043,994,1,0
9752,H3lv3tica,monishsahani,1612726457.0,e5f4,0.0,1.0,862,994,0,0
9753,dahabilmiyorum,Mahmid2505,1612726457.0,f7f5,1.0,1.0,1129,1141,0,0
9754,Zeynep201208,mesutucan01,1612726466.0,e5f4,4.0,0.0,894,1005,0,0
9755,Tomdergott,RENCEROMMOM,1612726484.0,e5f4,5.0,1.0,971,1027,0,0
9756,General_Gandi,KaeLChess,1612726493.0,b8c6,0.0,1.0,1142,1133,1,3
9757,GCR1,seldanisman,1612726667.0,d7d6,1.0,1.0,889,920,2,0
9758,crockycrow,guille_9,1612726685.0,b8c6,1.0,1.0,978,1097,0,0
9759,jainam2007,chromalight,1612726793.0,e5f4,1.0,0.5,1065,1037,1,0
9760,PavolDmitrov,anzeigen,1612726809.0,e5f4,2.0,1.0,1125,1135,0,0
9761,IAmAmateurForChess,murropasaa,1612726815.0,e5f4,3.0,1.0,1002,1016,0,0
9762,Mastercarrier,kermitdfrog,1612726820.0,e5f4,4.0,0.0,952,988,0,0
9763,Pawnpwn8,seldanisman,1612726830.0,e5f4,4.0,0.0,971,932,0,0
9764,toshu12,Llu4,1612727018.0,b8c6,0.0,1.0,1027,1139,0,0
9765,Elashrye,t6nis_tuur,1612727021.0,d7d6,-1.0,0.0,1080,1070,3,0
9766,Sarunas7,Yabo46,1612727040.0,e5f4,0.0,1.0,1153,1109,1,0
9767,NASH_SILVER,VincentAboubakar14,1612727055.0,b8c6,3.0,0.0,1062,1053,0,0
9768,Zaiaz,Infamous2341,1612727066.0,d8f6,0.0,1.0,931,981,0,0
9769,pbarlet,johnnybombino,1612727082.0,e5f4,2.0,1.0,1036,1110,0,0
9770,vepa666,nickrand,1612727083.0,e5f4,1.0,0.0,950,819,2,0
9771,Nurullah298,Llu4,1612727086.0,b8c6,3.0,0.5,1131,1143,0,0
9772,etureppu,Ediluiz,1612727122.0,g8f6,4.0,1.0,907,912,0,0
9773,ysnylmz01,Mikail_G,1612727164.0,e5f4,1.0,0.0,1153,1179,0,0
9774,AFOURROOK,chromalight,1612727205.0,e5f4,2.0,1.0,1017,1038,0,0
9775,VladPerevozZz,IljaChepelev,1612727211.0,e5f4,2.0,1.0,1103,1123,0,0
9776,choXer,Alekel,1612727212.0,g8f6,-1.0,0.0,954,965,2,0
9777,mrgedget,Sohu7,1612727224.0,e5f4,2.0,0.0,862,867,0,0
9778,johan54321,jacksmacky,1612727239.0,g8f6,1.0,1.0,1041,1079,0,0
9779,DzienDobry2k,Infamous2341,1612727245.0,b8c6,4.0,0.0,972,986,0,0
9780,ahmedmamdouh83,Ludwik9,1612727307.0,b8c6,1.0,0.0,1029,1046,0,0
9781,AyushmanJ,seldanisman,1612727382.0,e5f4,8.0,0.0,958,930,0,0
9782,creamice,AndreaSun,1612727385.0,g8f6,0.0,0.0,1196,1200,0,0
9783,saisharanya,ammarasmro,1612727395.0,e5f4,1.0,1.0,1178,1188,0,0
9784,Yifandra,mo6niq,1612727459.0,f7f6,1.0,1.0,1097,1136,0,0
9785,seldanisman,Alekel,1612727539.0,d7d5,1.0,0.0,919,959,1,22
9786,ademozclk,MaxS32,1612727566.0,d7d5,1.0,1.0,1073,1145,0,0
9787,Chessoutwit,dansnake2,1612727636.0,e5f4,1.0,0.5,1017,1034,0,0
9788,Oopz,VincentAboubakar14,1612727697.0,d7d6,7.0,0.0,955,1031,0,0
9789,WayneF3,Pa26,1612727722.0,g8f6,1.0,0.0,955,987,0,0
9790,berrococa,blackburne-jh,1612727780.0,b8c6,9.0,0.5,815,806,1,0
9791,Linde_1312,Jujuemo101,1612727843.0,b8c6,4.0,1.0,986,1048,1,0
9792,javiersan34,S7miyakee366,1612727882.0,d8h4,5.0,1.0,1105,1067,0,0
9793,VladPerevozZz,Alisa2534,1612727963.0,d7d6,2.0,0.5,1091,852,1,0
9794,Fthclb,NaturalPawnKiller,1612727977.0,b8c6,1.0,1.0,929,1013,0,0
9795,tal0207,TheDarKnightCafe,1612728057.0,b8c6,0.0,1.0,1133,1167,2,0
9796,wslopes,knightc0,1612728263.0,b8c6,2.0,0.0,993,1075,1,0
9797,egebey0101,Berlin01,1612728317.0,e5f4,0.0,0.0,1000,974,0,0
9798,Scottyboy30,Francov58,1612728322.0,e5f4,2.0,0.0,1094,1114,0,0
9799,alp_guler,Aghatka,1612728324.0,d8h4,6.0,0.0,1153,969,2,0
9800,gilla,countoren,1612728333.0,b8c6,3.0,0.0,943,1084,0,0
9801,talha00000,mesutucan01,1612728389.0,d7d6,2.0,0.0,1199,989,0,0
9802,Dion_S,TheDarKnightCafe,1612728398.0,d7d6,0.0,1.0,1117,1185,0,0
9803,papito13,NaturalPawnKiller,1612728402.0,b8c6,3.0,0.5,1043,1024,0,0
9804,mcfranaman,Bazookapool,1612728448.0,f8c5,1.0,1.0,1135,1093,0,0
9805,abouznik,seldanisman,1612728470.0,e5f4,1.0,1.0,930,932,0,0
9806,DimitrisSt,aherasymov,1612728494.0,e5f4,0.0,0.0,1064,1090,0,0
9807,AKINCI1223,A_rif,1612728633.0,e5f4,2.0,1.0,813,918,0,0
9808,CR7MAIS10,Bless222,1612728690.0,d7d6,2.0,1.0,1084,1082,0,0
9809,sharkboy982,Aghatka,1612728743.0,f7f6,0.0,1.0,976,976,0,0
9810,Saepod,orlandojdb,1612728832.0,b8c6,3.0,1.0,1009,1049,0,0
9811,Kuklin_Artem69,IljaChepelev,1612728953.0,d8h4,8.0,1.0,1020,1152,0,0
9812,CorbenDallass,Anonymus88,1612728995.0,b8c6,8.0,0.0,989,980,0,0
9813,kingofwombia,Praeparatus,1612729196.0,g8f6,-2.0,1.0,1121,1187,0,0
9814,Huibuh73,seldanisman,1612729242.0,b8c6,1.0,0.0,876,961,1,0
9815,TheIronMajor,xWanetax301,1612729290.0,b8c6,1.0,1.0,992,947,1,0
9816,zyriab23,Jamie3232,1612729411.0,e5f4,1.0,0.0,913,960,0,0
9817,burbuliukas,IgorChessLose,1612729520.0,b8c6,6.0,0.0,1164,1121,0,0
9818,LaXe,NaturalPawnKiller,1612729574.0,e5f4,1.0,0.0,1036,1010,0,0
9819,Daniele81,K1277,1612729613.0,e5f4,1.0,1.0,1013,909,1,0
9820,Kuklin_Artem69,IljaChepelev,1612729631.0,e5f4,-1.0,1.0,1009,1164,1,0
9821,preben2009,pedfs,1612729699.0,g8f6,-2.0,1.0,950,1037,1,0
9822,stachu2,Kr1stus,1612729718.0,e5f4,3.0,1.0,1122,1085,1,0
9823,tomaar,Chorchegm,1612729722.0,e5f4,4.0,1.0,871,875,0,0
9824,Sapuco,Sathwik11,1612729744.0,f7f6,13.0,1.0,1181,1182,0,0
9825,Ryder127,fibanocci,1612729787.0,d7d6,0.0,0.0,974,1126,0,0
9826,redlive122,avir87,1612729816.0,g8f6,-1.0,1.0,1060,1094,2,0
9827,Booride,SastraDody,1612729877.0,e5f4,1.0,0.0,1043,902,1,0
9828,AbdulazizHfz,dune_knight,1612729892.0,b8c6,3.0,0.0,1085,1183,0,0
9829,Saeer,Llu4,1612730000.0,e5f4,4.0,1.0,1153,1143,0,0
9830,StClair21,fristalst,1612730000.0,d7d6,2.0,0.0,1166,1173,0,0
9831,el_cracky420,avir87,1612730127.0,e5f4,1.0,1.0,1121,1099,0,0
9832,heaveNNN,Lazarus68,1612730170.0,e5f4,1.0,1.0,1105,1176,0,0
9833,CoffeeBagelAdam,Cesarito_Gonzalez,1612730229.0,e5f4,2.0,0.0,928,1025,0,0
9834,aysenursah12,K1277,1612730263.0,e5f4,2.0,0.0,1008,922,0,0
9835,Buolimar,EduLane,1612730279.0,e5f4,3.0,1.0,1178,1137,0,0
9836,dmrbyt,surakiriss,1612730308.0,d8h4,3.0,0.5,1149,1144,0,0
9837,iamst316,Gervazy,1612730333.0,b8c6,0.0,1.0,1178,1163,0,0
9838,djolekralj1,kletterfred,1612730410.0,d7d6,0.0,0.0,923,852,0,0
9839,Nitzan07,fishbaum,1612730411.0,d7d6,2.0,1.0,1165,1182,0,0
9840,ArtificialNerd,Xantorium,1612730590.0,b8c6,1.0,0.5,1148,1040,0,0
9841,Yryv,Abhi1500,1612730691.0,b8c6,-1.0,0.0,1041,971,0,0
9842,theredtelephone,Bazookapool,1612730706.0,d7d5,1.0,0.0,1057,1099,0,0
9843,jnmx,helper2011,1612730715.0,e5f4,-1.0,0.0,1114,1101,0,0
9844,flomo250801,itachi-42,1612730788.0,g8f6,-2.0,1.0,938,971,0,0
9845,seyyitahmet,pedfs,1612730820.0,e5f4,0.0,0.0,1044,1040,1,0
9846,Ottoque,fakirmobile,1612730820.0,e5f4,-1.0,0.0,1112,1133,2,0
9847,Kapt1,AdmiralLemon,1612730883.0,e5f4,2.0,1.0,1132,1169,0,0
9848,CrazyGobbler,snrtsn09,1612731017.0,d7d5,2.0,0.0,998,1088,0,0
9849,Eric__B,SastraDody,1612731069.0,b8c6,2.0,1.0,1118,1123,0,0
9850,nizamovoff,zeyy55,1612731078.0,e5f4,1.0,0.0,961,1001,0,0
9851,setuchess05,t6nis_tuur,1612731217.0,e5f4,1.0,1.0,1024,1058,0,0
9852,JULSTAAG3000,Shintag,1612731308.0,e5f4,0.0,1.0,987,1012,1,0
9853,Dan2020,Hussain6487,1612731378.0,b8c6,2.0,1.0,829,953,0,0
9854,Schmari,algebraico03,1612731388.0,b8c6,1.0,0.0,1161,1129,0,0
9855,dmrbyt,surakiriss,1612731407.0,d8f6,1.0,1.0,1143,1150,1,0
9856,Ranjitwarwick,Jogyo,1612731505.0,e5f4,2.0,0.0,1176,1141,0,0
9857,Sigurd82,SaltaMerdes,1612731531.0,b8c6,1.0,1.0,1124,1194,1,0
9858,JengaBenga,IOrot,1612731534.0,e5f4,5.0,1.0,965,920,1,0
9859,rednikeeg,NylJa26,1612731619.0,d7d6,1.0,1.0,1151,1135,0,0
9860,Kirka2011,sg_sc,1612731637.0,e5f4,2.0,1.0,1056,1008,0,0
9861,Midoriya98,Dast508,1612731729.0,e5f4,2.0,1.0,1053,1179,1,0
9862,quasarzone,Gabgou,1612731743.0,e5f4,8.0,1.0,1015,1010,0,0
9863,Akatian,TallWizard,1612731810.0,b8c6,2.0,1.0,1087,1121,0,0
9864,tonko_king_pro,Maria26121988,1612731842.0,f7f6,2.0,0.0,840,896,0,0
9865,zd4124,pawlo06,1612731895.0,e5f4,3.0,0.0,1061,1105,0,0
9866,nurgulnarinc,Jamie3232,1612731911.0,f8d6,0.0,1.0,951,958,0,0
9867,neemay,HolyPotato123,1612731926.0,d8h4,3.0,0.0,906,1029,0,0
9868,markkkkkkkk,kvnkho,1612731961.0,d7d5,0.0,0.0,1198,1155,1,0
9869,firxos,Samvalka,1612731992.0,d7d6,3.0,0.0,1085,1055,0,0
9870,Pecaunt3,Elloco5,1612732004.0,d7d6,1.0,1.0,851,825,1,1
9871,elenasharifi,theStupendo,1612732036.0,b8c6,0.0,0.0,1103,1148,0,0
9872,Tom_NY,yavullar,1612732074.0,e5f4,1.0,1.0,1107,1027,0,0
9873,Yum1,Badass93,1612732212.0,b8c6,1.0,0.0,909,1003,1,0
9874,DimasikNaSolaris,NylJa26,1612732313.0,e5f4,1.0,1.0,1130,1148,0,0
9875,Edvir25,itachi-42,1612732337.0,e5f4,1.0,1.0,962,976,0,0
9876,arman9191,Jamin5555,1612732464.0,d7d6,-1.0,0.0,1163,1193,3,0
9877,blind_camel,Awpi,1612732482.0,e5f4,1.0,0.0,1155,992,0,0
9878,Felique,Temple74,1612732503.0,b8c6,-1.0,0.0,1133,1064,0,0
9879,taxfraudguy,Nostradamercure,1612732542.0,b8c6,-1.0,1.0,995,976,0,0
9880,qwertzl00,MicLabTv,1612732561.0,e5f4,0.0,0.0,1076,1096,0,0
9881,dahoebl,mozzy3x,1612732579.0,d7d6,1.0,1.0,914,1039,0,0
9882,JROY12,kitsuiam,1612732601.0,e5f4,2.0,1.0,1176,1181,1,0
9883,VDR3,NylJa26,1612732631.0,d7d6,1.0,1.0,1189,1154,0,0
9884,ruskikon,doganalsac,1612732662.0,d7d5,3.0,1.0,1162,1190,1,0
9885,Ndasss,Badass93,1612732677.0,e5f4,2.0,0.0,1068,995,0,0
9886,TM_Dwan00,onderx,1612732679.0,b8c6,1.0,1.0,1180,1158,0,3
9887,iX4n,Edschi,1612732689.0,e5f4,1.0,1.0,1080,1064,0,0
9888,Vitruviano,girdharirawat,1612732689.0,e5f4,5.0,0.0,1119,1114,1,0
9889,uygar_61,ishigami_senpai,1612732712.0,b8c6,0.0,0.0,997,1123,0,0
9890,Kaveza,waleke,1612732800.0,e5f4,2.0,1.0,1045,1001,0,0
9891,M-Praglia,Leonaster94,1612732877.0,d8h4,7.0,1.0,1164,1131,0,0
9892,apollonius3,kitsuiam,1612732884.0,d7d6,3.0,0.0,1146,1187,0,0
9893,Paul-tasiaux,Jamie3232,1612732934.0,d7d6,1.0,0.0,986,964,1,0
9894,Raymond150Q,Aghatka,1612732975.0,b8c6,1.0,1.0,987,1027,0,0
9895,NotTheBestReally,SaltaMerdes,1612732994.0,d7d6,6.0,1.0,1122,1199,0,0
9896,Cascade70,sahin7042,1612733012.0,c7c6,-2.0,1.0,875,1068,0,0
9897,tyesuhiro,ShahmatniyKiller,1612733065.0,e5f4,0.0,1.0,1199,1190,5,0
9898,as_as,artoo-it,1612733095.0,e5f4,1.0,1.0,1120,1162,0,0
9899,VICT99,dogu76,1612733104.0,f7f5,-1.0,1.0,1141,1147,0,0
9900,hetp111,KarenKarenina,1612733117.0,e5f4,3.0,0.0,1130,1134,0,0
9901,Antonmaster007,waleke,1612733147.0,e5f4,1.0,1.0,973,1010,0,0
9902,Chryves34,GambitNoob,1612733285.0,e5f4,3.0,1.0,1037,1017,1,0
9903,Alobal,AkshayIyer,1612733344.0,e5f4,1.0,1.0,1137,1164,1,0
9904,melihalttnn,SirJu,1612733355.0,e5f4,1.0,1.0,1131,1180,1,0
9905,R3NOR03,HawaiiBlue,1612733403.0,b8c6,1.0,1.0,1053,1138,0,1
9906,vodkaiers,KarenKarenina,1612733432.0,f7f6,3.0,1.0,1129,1084,0,0
9907,HugoNChess,Jika2000,1612733453.0,d7d5,3.0,1.0,1029,1008,0,0
9908,leelogan,furkanumut42,1612733494.0,d7d6,0.0,1.0,1153,1155,0,0
9909,Nskakade,Jamie3232,1612733508.0,e5f4,1.0,0.0,907,954,0,0
9910,Ketiw93,Aghatka,1612733622.0,b8c6,4.0,1.0,1034,1037,0,0
9911,Bazuurag,Werno15,1612733638.0,e5f4,0.0,0.0,1152,1124,1,0
9912,oziel6,GL4ZED,1612733688.0,e5f4,3.0,1.0,913,858,0,0
9913,ParideStella,dogu76,1612733723.0,e5f4,1.0,1.0,1127,1155,0,0
9914,mirekf,kerokeroppi,1612733732.0,e5f4,3.0,1.0,1198,1115,0,0
9915,sciadina123,arda_uymaz214,1612733885.0,e5f4,3.0,0.0,1134,1125,1,0
9916,stronghammer123,Jamie3232,1612733923.0,g8f6,-1.0,1.0,959,953,0,0
9917,starrprash1,tibomouth,1612733944.0,b8c6,-1.0,0.0,1194,1078,0,0
9918,Thelmes,K1277,1612734012.0,e5f4,3.0,1.0,976,923,0,0
9919,AlecKub,iturrisergio,1612734021.0,b8c6,-1.0,0.0,1145,1199,0,0
9920,Soufianzad,furkanumut42,1612734032.0,b8c6,-2.0,0.0,1167,1168,1,0
9921,LeviTx,Jamie3232,1612734050.0,b8c6,0.0,1.0,1106,959,0,0
9922,Yigitatar,NylJa26,1612734059.0,d7d6,0.0,0.0,1175,1155,0,0
9923,genura123,canki,1612734084.0,b8c6,6.0,1.0,970,1048,0,0
