,black,white,start_time,fifthmove,rt,result,blackelo,whiteelo,num_black_games,num_white_games
2690,holdmyhandkerchief,PratikG,1609854177.0,e4e5,2.0,0.0,1094,1085,1,0
2691,Anandmehta1990,heri_kemas,1609854357.0,e4e5,0.0,1.0,1075,1032,2,0
2692,Anandmehta1990,mikeyheller,1609855141.0,e4e5,1.0,0.0,1076,1100,3,0
2693,gon2alo,Abhishek14890,1609855779.0,e4e5,1.0,1.0,993,907,0,0
2694,Anandmehta1990,mikeyheller,1609856227.0,e4e5,-1.0,0.0,1088,1089,4,0
2695,mertkil,suryansh713,1609856538.0,e4e5,0.0,0.0,1193,1189,2,0
2696,gregor_95,NotTheBestReally,1609856644.0,e4d5,0.0,1.0,1168,1138,0,0
2697,Ooga,DenisSIS,1609856862.0,e4e5,0.0,1.0,1114,1137,2,0
2698,Pikadoom,Ugurx,1609857071.0,e4e5,0.0,1.0,959,991,1,0
2699,HeraclesAlencar,BhagwatAryan,1609857288.0,e4d5,1.0,0.0,1044,1041,4,0
2700,Vox89,SUPERBOYZ_KING,1609857767.0,b1c3,1.0,1.0,901,946,0,0
2701,tolgahanerdil,Jamikl,1609857953.0,e4e5,2.0,0.0,1161,1123,0,0
2702,sleepysheepy22,v_4_vamsi,1609858172.0,b1c3,2.0,0.5,1042,958,2,0
2703,hiddenmustard,joelgm87,1609858410.0,b1c3,4.0,1.0,1064,1049,4,0
2704,Bidduo,yandosan,1609858517.0,e4e5,0.0,1.0,1125,1115,3,1
2705,Jazmimin,Orshu7,1609858851.0,f2f3,4.0,0.0,1032,1066,0,0
2706,Bidduo,xaraxe,1609858983.0,e4d5,0.0,0.0,1115,1163,4,1
2707,marbic,teachmesenpaikazu,1609859134.0,b1c3,4.0,0.0,941,1010,0,0
2708,Aridor,anwizi,1609859417.0,e4e5,0.0,1.0,1108,1025,2,0
2709,Sakultamemo,KungFckU,1609859460.0,b1c3,3.0,1.0,948,973,0,0
2710,DrZarkov1,Mamul,1609859495.0,b1c3,8.0,1.0,998,923,7,0
2711,rDinosaur,ranil1112,1609859674.0,e4d5,1.0,1.0,949,1092,9,0
2712,Betterthenjunhao,TalaBoi,1609859985.0,e4e5,3.0,0.0,886,881,1,0
2713,Shankypanther199,Koke_Timi,1609861168.0,e4e5,0.0,0.0,1005,1067,5,0
2714,Rodion160692,Franquetot,1609861255.0,e4e5,4.0,0.0,1097,1104,0,0
2715,ataarda33,HumeA,1609861310.0,b1c3,0.0,0.0,1151,994,0,0
2716,FRY_G,brody_zzz,1609861375.0,e4d5,4.0,1.0,909,997,3,0
2717,HozenberGG,quocviet20187511,1609861855.0,e4e5,1.0,0.0,1085,1116,11,0
2718,Subhajit523,serdarekremm,1609862373.0,b1c3,6.0,0.5,968,907,0,0
2719,royalfree,chess131969,1609862394.0,f2f3,-1.0,1.0,1128,1159,4,0
2720,deepjyoti_dj7,Failure-lul,1609862479.0,e4d5,-2.0,1.0,967,1001,0,0
2721,Kubbiiik96,zdravo,1609862535.0,e4d5,2.0,1.0,1175,1187,1,0
2722,Egor2503,silb0tic,1609862689.0,b1c3,4.0,0.0,1166,1094,0,0
2723,Pawn-C4,Galactus7,1609862785.0,e4e5,-2.0,1.0,1171,1143,0,0
2724,WiseInvestment,Kantarito,1609862997.0,e4e5,1.0,0.0,1094,1076,0,0
2725,Papul971,MagnusYigitsen,1609863156.0,b1c3,1.0,0.0,1171,1178,0,0
2726,Boolka,ismailhilmii,1609863208.0,e4d5,-1.0,0.0,1041,1053,3,0
2727,Laheri,Parsotambhai,1609863557.0,e4d5,4.0,0.0,1192,1177,2,2
2728,konakiwi,sarthak_panchal,1609863568.0,e4e5,2.0,0.0,910,1009,7,0
2729,rav1995,Kurokoy,1609863612.0,e4d5,-1.0,0.0,998,1058,2,0
2730,diuzmazzi,ShkaAaF,1609864247.0,e4e5,2.0,1.0,1031,979,0,0
2731,Gustav83,Yadin5757,1609864259.0,e4e5,0.0,0.5,1127,1134,0,0
2732,Boolka,EcoDoge,1609864373.0,e4e5,-1.0,1.0,1045,1066,4,0
2733,qwertyasdfzxc,Gleb_2804,1609864458.0,b1c3,1.0,1.0,1138,1160,7,4
2734,Shankypanther199,Ovchinnikova_Aljbina,1609864617.0,e4d5,12.0,0.0,1020,995,6,0
2735,fzzyCpy,DiegoAmado,1609864900.0,e4e5,2.0,0.0,1013,946,5,0
2736,Zaltz,Mfalici,1609865011.0,f2f4,0.0,0.0,1110,1058,4,1
2737,Matassa2016,hardivv,1609865221.0,e4d5,1.0,1.0,1047,1057,3,0
2738,LaTruelleEnragee,ilolo42,1609865303.0,e4d5,5.0,1.0,838,828,0,0
2739,dinovert,lluisp,1609865507.0,e4e5,1.0,0.0,928,950,2,2
2740,Swap1996,utkulukus,1609865638.0,e4d5,1.0,0.0,1110,1059,1,0
2741,TBN426,whiplash7,1609865671.0,e4e5,0.0,0.0,1143,1105,0,0
2742,prouzaud,Olympus2021,1609866292.0,e4e5,0.0,1.0,1160,1157,9,0
2743,Hanayama,Halluheg,1609866292.0,e4d5,2.0,0.0,1102,1103,0,0
2744,Cvrk120,DevaBhai108,1609866462.0,e4d5,1.0,0.0,992,1070,0,0
2745,Marcinunio,panezio,1609866631.0,b1c3,3.0,0.0,849,816,0,0
2746,jellyfish1999,rifrif1105,1609867206.0,b1c3,3.0,1.0,1049,1070,0,0
2747,Shankypanther199,DeadlyGully06,1609867313.0,e4d5,2.0,0.0,1031,957,7,0
2748,Rootletorer,Walcolo,1609867354.0,d1f3,4.0,0.0,1190,1194,2,0
2749,Clarice_Nesbo,amacher,1609867475.0,e4d5,0.0,0.0,1035,931,0,0
2750,Iskwert,Nishantjoshi2910,1609867516.0,e4d5,4.0,0.0,1118,1116,2,0
2751,RookieMonstah,Rishabhkl,1609867572.0,e4e5,4.0,1.0,940,910,0,0
2752,Gabrioski,ogif,1609867757.0,e4d5,0.0,0.0,1105,1105,0,0
2753,szewo,vitaslobachov,1609868072.0,e4e5,3.0,1.0,1037,1143,5,0
2754,Eau-de-Source,SOBAY,1609868302.0,e4d5,2.0,0.0,919,842,0,0
2755,Iskwert,George_Saisamme,1609868312.0,f2f3,3.0,0.0,1120,1109,3,0
2756,Royalstaste,perock,1609868419.0,b1c3,2.0,0.0,1123,1067,0,0
2757,dinovert,Taltalonix,1609868455.0,b1c3,0.0,1.0,946,1002,3,2
2758,ricmund,Gess161,1609868582.0,g1f3,-2.0,0.0,1076,1163,0,0
2759,Ringbonus,metinbagci,1609868626.0,e4e5,4.0,1.0,1118,1144,3,0
2760,PofudukDelikanli,mertkil,1609868627.0,b1c3,3.0,0.0,1158,1199,0,0
2761,dk_39,Janvanschaik,1609868675.0,e4e5,0.0,0.0,1144,1127,3,0
2762,PuzzledGully,YuriyLis,1609868681.0,b1c3,2.0,0.0,1051,940,0,0
2763,Ghoulie,JunoCash,1609868956.0,b1c3,5.0,1.0,1122,1137,3,0
2764,Nirushan,Federico48,1609869012.0,e4e5,1.0,1.0,1177,1200,1,0
2765,MaverickVM,Kapablack,1609869134.0,e4d5,-1.0,1.0,1200,1159,1,0
2766,PuzzledGully,YuriyLis,1609869157.0,b1d2,6.0,0.0,1058,932,1,0
2767,Rudrasth,RoNaLd0001,1609869344.0,e4e5,-1.0,0.0,1176,1177,0,0
2768,taylormar,Shakiba_T,1609869467.0,e4e5,-1.0,1.0,1157,1183,2,0
2769,chienpoubelle_99,moaz22ashraf,1609869513.0,e4d5,2.0,0.0,847,939,0,0
2770,Demango,Estimsal,1609869533.0,b1c3,3.0,1.0,954,978,2,0
2771,SeaBud,Jagadish_Babu,1609869674.0,b1c3,3.0,1.0,1007,1031,0,0
2772,Reinbuttern,VornameNachname,1609869898.0,b1c3,0.0,1.0,1196,1151,0,0
2773,Rudrasth,PerfectPlayer15,1609870062.0,e4e5,0.0,0.0,1188,1163,1,0
2774,Bobobear,FckingConnection,1609870073.0,b1c3,-1.0,0.0,1194,1169,3,0
2775,userssehc,SAd1356,1609870163.0,e4e5,1.0,1.0,919,1018,9,0
2776,rdarsh,Artem241296,1609870291.0,e4d5,2.0,0.0,1006,1028,0,0
2777,boiitech,aarmsdmv29,1609870309.0,e4e5,2.0,0.0,997,1046,0,0
2778,KI-_-IN,anabizada,1609870510.0,e4d5,0.0,1.0,951,970,5,0
2779,etk1,vitaslobachov,1609870550.0,f2f3,0.0,0.0,1175,1161,0,0
2780,Boolka,powoll,1609870845.0,b1c3,1.0,1.0,1037,938,5,0
2781,gai-b,andreadisernia,1609870908.0,b1c3,7.0,1.0,1087,1028,0,1
2782,Omerekaan,Kord50,1609871032.0,f2f3,4.0,0.0,1162,1081,0,0
2783,vim951,Kefir1488228,1609871179.0,e4e5,0.0,1.0,1100,1161,0,0
2784,natashio,M_Lo,1609871917.0,e4e5,0.0,0.0,892,984,1,0
2785,Felipe_Mattos,chelsea23,1609871950.0,e4d5,3.0,1.0,1055,1095,7,0
2786,gucuyen,Milconot,1609872029.0,e4e5,0.0,0.0,1119,1152,1,0
2787,EmrahDasdemir,MetehanZafer,1609872052.0,e4e5,1.0,0.0,1076,1085,1,0
2788,PeterGauss,aluk23,1609872213.0,e4e5,-1.0,0.0,1112,1114,0,0
2789,Iskwert,cptnROOK,1609872268.0,b1c3,8.0,1.0,1132,1104,4,0
2790,RomanKienast24,mrWhyNot,1609872362.0,f1d3,1.0,0.5,1035,1028,6,0
2791,Dgoni37,FrontflipFrank,1609872523.0,b1c3,5.0,0.0,1132,1189,12,0
2792,Simsalabims,sead0ggo,1609872693.0,f2f3,-1.0,0.0,1110,1164,0,0
2793,gregor_95,buraakozeer,1609872784.0,e4d5,1.0,0.0,1062,1058,1,0
2794,nedoteka,Seneg,1609872827.0,e4d5,1.0,0.0,969,982,0,1
2795,hiddenmustard,tbg01,1609872884.0,e4e5,6.0,0.0,1047,1061,5,0
2796,xeaza,Poulami987,1609872887.0,e4d5,2.0,1.0,1132,1147,0,0
2797,Felipe_Mattos,derBratfisch,1609872910.0,b1c3,5.0,0.0,1061,1085,8,0
2798,latristessedurera,CwRChess,1609872947.0,f1d3,9.0,1.0,1125,1129,0,0
2799,Henry1351,nike96,1609872998.0,b1c3,5.0,1.0,1091,1081,0,0
2800,EmrahDasdemir,Danant75,1609873170.0,e4e5,3.0,0.0,1096,1138,2,0
2801,luke0006,Calde_G,1609873183.0,b1c3,4.0,1.0,897,969,3,0
2802,arne7morgen,Valbul,1609873200.0,e4e5,3.0,1.0,1164,1165,0,0
2803,Omerekaan,LachlanSD,1609873216.0,e4e5,1.0,1.0,1174,1191,1,0
2804,akhal,Schachvid,1609873343.0,b1c3,9.0,0.0,1054,1082,0,0
2805,MT-88,M_Lo,1609873344.0,e4e5,0.0,0.0,1004,971,3,0
2806,Bioam,Alix1400,1609873400.0,e4d5,2.0,0.0,1028,1030,1,0
2807,GoshIamBad,sarrigonim,1609873409.0,e4d5,1.0,1.0,1044,1023,5,0
2808,airoldir,rudraksh123,1609873543.0,e4d5,-1.0,1.0,1093,1091,0,0
2809,Indusanti,MuhammedRayanSavad,1609873670.0,e4e5,2.0,1.0,937,1045,0,0
2810,mstud94,StalwartAnteater,1609873703.0,e4d5,2.0,1.0,1103,1155,2,0
2811,player----1,mk4634,1609873934.0,e4e5,1.0,1.0,1168,1163,0,0
2812,arne7morgen,Kapablack,1609874072.0,e4d5,-1.0,1.0,1156,1164,1,0
2813,m1386Mohammadam,btlgs2000,1609874116.0,b1c3,5.0,0.0,1053,969,0,0
2814,diuzmazzi,ChrisMV,1609874130.0,e4e5,2.0,0.0,1013,1009,1,0
2815,FlyingGekko,therealmarienkaefer,1609874131.0,e4e5,0.0,0.0,1152,1198,1,0
2816,StevanG,Avatar37Beginer,1609874218.0,e4e5,2.0,1.0,1133,1107,1,0
2817,MonsieurCandy,iwanttolearnchess86,1609874240.0,e4e5,1.0,1.0,1046,1139,11,0
2818,IndefR,chessmontreal,1609874386.0,e4e5,0.0,0.0,888,920,1,0
2819,akhal,anuragg22,1609874421.0,b1c3,11.0,1.0,1055,1134,1,0
2820,silb0tic,Mmoohhaammeedd,1609874505.0,e4e5,1.0,0.0,1095,1087,0,1
2821,Dgoni37,jackwei,1609874711.0,b1c3,4.0,1.0,1129,1141,13,0
2822,dk_39,te307mo,1609874781.0,e4e5,1.0,1.0,1159,1087,4,0
2823,Chipicao_31,Zchess6767,1609874875.0,e4e5,0.0,1.0,1176,1188,1,1
2824,haithemhamouda,Erik_Coetzee,1609874983.0,e4e5,2.0,0.0,1062,1083,1,0
2825,hiddenmustard,kadirinho,1609875074.0,e4d5,2.0,0.0,1057,930,6,0
2826,victorbitancourt,KaiserExport,1609875113.0,b1c3,3.0,0.0,1106,1064,0,0
2827,dk_39,radeke,1609875386.0,e4d5,0.0,0.0,1158,1193,5,0
2828,Sanindzya,Pau_Cox,1609875453.0,e4d5,0.0,0.0,1127,1124,0,0
2829,Shankypanther199,ophirK,1609875457.0,e4e5,0.0,1.0,1037,1144,8,0
2830,boiitech,GrandMasterLo,1609875519.0,e4d5,2.0,0.0,953,928,1,0
2831,PeterGauss,ZENsan,1609875543.0,e4e5,0.0,0.0,1117,1112,1,0
2832,Egemenkan,dumans33,1609875598.0,e4d5,0.0,1.0,1124,1131,1,0
2833,TheD-D-D-Donk,Verittus,1609876583.0,e4e5,-1.0,0.0,978,992,0,0
2834,Shaurmaman,Pungrotte,1609876600.0,b1c3,-1.0,1.0,979,1056,0,0
2835,ctrewin,SantiP99,1609876612.0,e4d5,5.0,1.0,1043,887,2,0
2836,maokik,venom_1312,1609876710.0,e4e5,1.0,1.0,1048,1096,2,0
2837,IndefR,Telo51,1609876744.0,e4d5,1.0,0.0,903,888,2,0
2838,KermitozorD,ThanoSiou,1609876821.0,e4e5,3.0,1.0,1177,1168,3,0
2839,DzendaStark,alsaahir,1609876836.0,f2f3,3.0,0.0,1137,1189,2,0
2840,RSCHMIDTBR,kobekowski,1609877410.0,e4e5,3.0,0.0,1058,938,4,0
2841,StupidCid,malikea,1609877755.0,e4e5,0.0,1.0,832,940,0,0
2842,Chu_cho,prakashsinghbarmer,1609877769.0,e4d5,3.0,1.0,942,972,2,0
2843,RomanKienast24,Yoghi_Catur,1609877773.0,e4e5,3.0,0.0,1041,1036,7,0
2844,barisballi771,Ogal1,1609877846.0,e4e5,2.0,1.0,1025,1014,0,0
2845,pieceonaboard,Neomaye,1609878119.0,e4d5,2.0,1.0,990,1088,0,0
2846,Halgrim,yung_T,1609878200.0,e4e5,0.0,0.0,1160,1169,0,0
2847,mr_jekyll,gajahterbang,1609878335.0,b1c3,2.0,0.0,914,939,2,0
2848,JobanpreetBrar,cpt_lanthanide,1609878343.0,e4e5,3.0,0.0,1080,1128,3,0
2849,pat066,LuLuFiffy,1609878351.0,e4d5,2.0,1.0,1026,1032,4,1
2850,Paulombarros,ArdaYigit,1609878357.0,f2f3,1.0,0.0,1186,1154,0,0
2851,A9136,mabixi,1609878466.0,e4e5,2.0,1.0,1024,1046,0,0
2852,IndefR,lexx777,1609878747.0,e4e5,1.0,0.0,927,892,3,0
2853,schonfeld,prens46,1609879005.0,e4e5,2.0,0.0,1188,1117,0,0
2854,hiddenmustard,S-Podstawski,1609879047.0,e4d5,1.0,1.0,1055,1042,7,0
2855,The_Green_Cat,LukaMatthew,1609879187.0,e4d5,1.0,0.0,993,972,0,0
2856,IndefR,Domuhani500,1609879250.0,e4d5,0.0,1.0,933,1015,4,0
2857,xGuGu,Szafirowy,1609879315.0,e4e5,0.0,0.0,1141,1174,0,0
2858,Patrick-Hefe,JoachimCC,1609879328.0,e4e5,5.0,0.0,990,975,0,0
2859,tipx,Jurmop,1609879438.0,e4d5,4.0,0.0,1168,1152,0,0
2860,Jadigidy,hamzackn1,1609879462.0,e4e5,2.0,0.5,1004,1139,0,0
2861,Gortagon,JMCM1966,1609879462.0,b1c3,1.0,1.0,1098,1118,2,0
2862,kingent,MagikSq,1609879647.0,b1c3,9.0,0.5,1188,1131,6,0
2863,pat066,jayjay45,1609879942.0,e4e5,3.0,0.5,1020,1042,5,1
2864,djain908,tuhombrejeremy,1609879983.0,e4d5,5.0,1.0,1071,1052,1,0
2865,Matassa2016,Schachjoker,1609880040.0,b1c3,2.0,1.0,1029,1105,4,0
2866,dancing_in_the_dark,gregorio_piva,1609880168.0,e4e5,2.0,0.0,1149,1100,2,0
2867,nehringk,Oudinotblutch,1609880171.0,e4e5,0.0,1.0,1170,1106,2,0
2868,lk_favi,kvent1n,1609880247.0,b1c3,9.0,0.0,1123,1148,0,0
2869,SergejKartuzovs,dancing_in_the_dark,1609880401.0,e4d5,2.0,1.0,1164,1154,3,0
2870,Pisces27,ABBABEREBERE,1609880535.0,e4e5,0.0,0.0,1054,1146,2,0
2871,Felipe_Mattos,Xak_night,1609880714.0,e4e5,1.0,1.0,1091,1049,9,0
2872,pielq,MatUB,1609880931.0,e4d5,3.0,1.0,833,873,0,0
2873,skappi,Omerekaan,1609880957.0,g1f3,0.0,1.0,1145,1168,0,0
2874,Aman2222,Criscon,1609881006.0,b1c3,3.0,1.0,1140,1071,0,0
2875,crazykenyan,Gabiblack,1609881077.0,e4e5,2.0,1.0,1094,1162,1,0
2876,mosa1431,Bier-trinken,1609881110.0,e4e5,4.0,0.0,1160,1111,1,1
2877,kirill_bankir,Veda185,1609881171.0,e4e5,1.0,0.0,1181,1102,0,0
2878,Frampton,BauerE5,1609881239.0,b1c3,1.0,1.0,1037,972,5,0
2879,ziggystardst,itachess,1609881272.0,e4e5,23.0,0.0,1028,982,3,0
2880,Painterpainter,MartinHild,1609881304.0,g1f3,0.0,0.0,1003,1068,0,0
2881,victorbitancourt,MeertSezer,1609881310.0,e4e5,1.0,1.0,1102,1149,1,0
2882,ivazinho18,DouglasLustosa,1609881358.0,g1f3,4.0,1.0,1009,910,0,0
2883,yeho888,michiel8102,1609881402.0,f1d3,17.0,0.0,1012,1006,0,0
2884,HaIvor,stellatw,1609881582.0,g1f3,2.0,1.0,996,1014,1,0
2885,Cistak,J_Emm11,1609881714.0,e4e5,3.0,1.0,1102,1198,1,0
2886,lgoma,Knocks101,1609881781.0,e4d5,0.0,0.0,1181,1099,0,0
2887,psikuta,JoaoGodzs,1609881874.0,e4e5,2.0,1.0,1178,1195,1,1
2888,obfuscator7,huseyincapar,1609881876.0,e4d5,3.0,0.0,1133,1085,15,4
2889,Ronflet,AndroC1983,1609882087.0,e4d5,0.0,0.0,1089,1018,7,1
2890,taylormar,Lifeless73,1609882293.0,e4e5,0.0,1.0,1165,1187,3,0
2891,fabrizziob,kingsizeOfficial,1609882490.0,b1c3,4.0,1.0,1187,1040,0,0
2892,royalfree,MrMagni,1609882503.0,e4e5,0.0,0.0,1145,1086,5,0
2893,Ringbonus,Guigolas,1609882568.0,b1c3,3.0,1.0,1127,1188,4,0
2894,DrZarkov1,Brendelo,1609882695.0,f2f3,3.0,1.0,990,913,8,0
2895,Piatka55,Dking13,1609882916.0,e4d5,0.0,0.0,1114,1197,0,0
2896,Onrack,Sebet,1609882919.0,f2f3,1.0,1.0,895,903,1,0
2897,imandy99,SimSca,1609882934.0,e4e5,2.0,1.0,1162,1112,4,0
2898,Deen-124,lukedevivo,1609883005.0,c2c4,3.0,0.0,1085,1110,0,0
2899,Matassa2016,v_4_vamsi,1609883062.0,e4e5,0.0,0.0,1026,1001,5,0
2900,Tuncay20,ALEX1992sS,1609883158.0,e4d5,0.0,0.0,1091,1139,0,0
2901,victorbitancourt,dt01,1609883246.0,b1c3,3.0,1.0,1105,1151,2,0
2902,Iskwert,DmitriyOK,1609883297.0,e4e5,2.0,1.0,1112,1180,5,0
2903,MtFoooji,joemccool,1609883302.0,b1d2,0.0,1.0,1120,1162,1,0
2904,pochesat,Oudinotblutch,1609883315.0,e4e5,0.0,0.0,1115,1113,4,0
2905,Gui_ps,Ravenpuff123,1609883443.0,e4e5,0.0,0.0,1107,1137,0,0
2906,Subseven7,jorgeffuente,1609883455.0,b1c3,2.0,0.0,1170,1174,0,0
2907,Kobold_87,tjomtjom,1609883530.0,e4d5,-1.0,0.0,1120,1123,0,0
2908,kingent,CBSnape,1609883535.0,f2f3,-2.0,1.0,1187,1187,7,0
2909,Lionheartx1997,unibrowser,1609883544.0,e4e5,2.0,0.0,1072,996,0,0
2910,achmedsender,ophel1a,1609883662.0,b1c3,2.0,0.0,1194,1076,0,0
2911,akhal,doucky,1609883796.0,e4e5,2.0,0.0,1062,1145,2,0
2912,Lustrzany,QueenOfPowns,1609883859.0,b1c3,2.0,0.0,1030,1005,1,0
2913,neddy_westside,Renato8496,1609884413.0,e4e5,0.0,0.0,1025,900,9,2
2914,HaIvor,PaulR74,1609884434.0,f2f3,4.0,0.0,989,1000,2,0
2915,kusczello,Eumcc,1609884461.0,e4e5,3.0,0.5,877,884,2,0
2916,kingent,Sid_Raut,1609884490.0,b1c3,1.0,1.0,1181,1117,8,0
2917,NowaWola,imeanyeah,1609884692.0,e4e5,2.0,0.0,1189,1153,0,0
2918,JinMi,parthnathwani,1609884722.0,e4e5,1.0,1.0,993,1015,3,0
2919,obfuscator7,ali_khorshidi,1609884726.0,e4e5,1.0,0.5,1139,1117,16,4
2920,madventure,iamjustapoorboy,1609884782.0,g1f3,0.0,0.0,1176,1200,4,0
2921,MichaelHCaron,M1a9x0,1609884868.0,e4e5,0.0,0.0,1036,1093,1,0
2922,Papul971,jak_kolwiek,1609884914.0,e4e5,-1.0,0.0,1179,1097,1,0
2923,neddy_westside,BloodMoon13,1609884954.0,e4e5,0.0,0.5,1029,1040,10,2
2924,Hauff,ALEJANDRALARICO_6BEL,1609885000.0,,,0.0,1178,1077,0,0
2925,fzzyCpy,jayjay45,1609885014.0,e4e5,2.0,1.0,1026,1036,6,0
2926,cekerali,Brice04,1609885100.0,e4e5,1.0,0.0,1023,982,0,0
2927,Asanek,lucas_newton,1609885361.0,f2f3,2.0,0.0,1068,1094,1,0
2928,shamat1,jona27,1609885369.0,e4e5,1.0,1.0,994,1046,1,0
2929,Archibaldibus,Er_Hako0oj,1609885423.0,e4e5,7.0,0.0,933,946,0,0
2930,Urrrgh,Nonodufutur,1609885486.0,e4e5,1.0,0.0,1080,1112,3,1
2931,Hanayama,cinar_arican,1609885526.0,e4d5,3.0,0.0,1117,1125,1,0
2932,vstalias,onetuthree,1609885685.0,e4e5,7.0,0.0,956,979,0,0
2933,LeoMon,Anyth1ngElse,1609885872.0,e4d5,1.0,1.0,1037,1039,3,0
2934,Felipe_Mattos,Himmelfeld,1609886002.0,b1c3,5.0,0.5,1079,1066,10,0
2935,GWStrongy,TonyArcher,1609886108.0,e4e5,2.0,0.0,1073,951,2,0
2936,ziuwari,Semothie,1609886247.0,e4d5,1.0,0.0,1012,1070,2,0
2937,MCLondon,Lavinius,1609886349.0,b1c3,3.0,1.0,1100,1163,2,1
2938,xpertvision,SkiffleJoe,1609886459.0,b1c3,8.0,0.0,1018,1004,9,0
2939,BigChungusFan53,papyJoBlois,1609886469.0,e4d5,2.0,0.0,891,906,1,0
2940,Kobold_87,StinkyCop,1609886477.0,e4e5,0.0,0.0,1156,1058,1,0
2941,FlyingGekko,Sihox,1609886502.0,b1c3,9.0,0.0,1142,1052,2,0
2942,IndefR,Crock42,1609886656.0,b1c3,1.0,1.0,933,1057,5,0
2943,Magus27,Organic_Compound,1609886704.0,b1c3,2.0,1.0,1074,1000,2,1
2944,WillGodley,LeoSong,1609886817.0,e4d5,6.0,1.0,835,1182,0,0
2945,danulienko,naga4ka,1609886969.0,e4d5,1.0,0.0,1025,1023,0,0
2946,Chimmies4Life,cchrd97,1609887024.0,e4e5,3.0,0.0,993,1053,1,1
2947,xpertvision,Costinou,1609887079.0,b1c3,4.0,1.0,1023,1076,10,0
2948,adman0,malikea,1609887092.0,e4e5,-1.0,0.0,1012,948,0,0
2949,Hackpotter,Excual,1609887264.0,b1c3,5.0,0.0,889,1013,2,0
2950,GWStrongy,My4Gwificonnect,1609887299.0,e4e5,1.0,0.0,1077,1152,3,0
2951,SquareK,LenonCD,1609887484.0,e4e5,2.0,1.0,1176,1162,1,0
2952,mafolk,Fredhar,1609887486.0,e4e5,1.0,0.5,1037,1038,2,0
2953,Magus27,Alpy00,1609887506.0,e4e5,-1.0,1.0,1065,1059,3,1
2954,RuralPro,foniciellogaetano,1609887529.0,e4e5,4.0,1.0,1175,1152,3,0
2955,Ehlert,e_Bomba,1609887559.0,b1c3,1.0,1.0,1079,1057,1,0
2956,Ringbonus,Maverick_R,1609887586.0,b1c3,4.0,1.0,1117,1085,5,0
2957,SergejKartuzovs,furkannsshn,1609887938.0,e4e5,4.0,0.0,1141,1127,4,0
2958,MCLondon,Dzemo25,1609888020.0,e4e5,0.0,1.0,1095,1082,3,1
2959,Johannesbra02,sharingov,1609888074.0,b1c3,2.0,1.0,1079,1003,0,0
2960,shikamaru2,elmekkawy2,1609888182.0,e4e5,1.0,0.0,875,819,8,0
2961,StupidCid,ninjaSimone,1609888261.0,b1c3,0.0,1.0,826,853,1,0
2962,Magus27,Bukov_da,1609888285.0,e4e5,0.0,0.0,1065,1017,4,1
2963,fabiana1998,MatthewKennedy,1609888471.0,b1c3,2.0,0.5,1123,1087,0,0
2964,cragg,Phiiiiiil,1609888488.0,e4d5,0.0,1.0,1085,1071,1,0
2965,IlkinTom,OzanAlpkaya93,1609888519.0,e4d5,0.0,0.0,1193,1136,0,0
2966,kswnin,Dubside,1609888772.0,e4e5,0.0,1.0,1149,1178,1,0
2967,erik9761,SaiRocks,1609888874.0,e4e5,2.0,0.0,1159,1084,1,0
2968,pajarosucio,zippeekk,1609888884.0,e4e5,1.0,1.0,1045,1092,1,0
2969,Spadesyy,Mohammad163,1609888927.0,d1h5,10.0,1.0,1046,1066,0,0
2970,TomiMCH,LucaDantas,1609889058.0,b1c3,6.0,1.0,1152,1158,0,0
2971,Daniil57,temirmurat,1609889112.0,e4e5,0.0,1.0,1036,1047,0,0
2972,Anotherdudex1,JMCM1966,1609889413.0,b1c3,1.0,0.0,1039,1115,2,0
2973,marvinmorgan,galhajaj,1609889552.0,e4d5,0.0,1.0,1119,1146,0,0
2974,Tgenatios,Prister,1609889568.0,e4e5,4.0,1.0,955,957,1,0
2975,qwertyasdfzxc,IgorRuiters,1609889592.0,b1c3,9.0,0.0,1111,983,8,4
2976,kyori,aliajder,1609889714.0,e4e5,3.0,1.0,1038,976,0,0
2977,Spladoow,Ibrahim102009,1609890001.0,e4d5,1.0,0.0,1146,1084,0,0
2978,snail37,Chesster_Benington,1609890057.0,e4e5,1.0,1.0,1189,1149,0,0
2979,cellocan09,Ananthyboi,1609890182.0,e4e5,0.0,0.0,1160,1137,1,0
2980,Haamam3karpov,thecure24,1609890297.0,e4e5,0.0,0.0,1197,1100,0,0
2981,salih625,artpol,1609890370.0,e4e5,-1.0,1.0,1182,1173,0,0
2982,sarson4,Bluesheept,1609890434.0,b1c3,3.0,1.0,1051,1066,0,2
2983,hiddenmustard,AndrzejH,1609890523.0,e4d5,2.0,1.0,1038,1108,8,0
2984,Federico_Belvedere,thecure24,1609890574.0,e4e5,0.0,1.0,1018,1096,0,0
2985,SamJL,MarkoSB,1609890633.0,e4d5,4.0,1.0,1154,1094,3,0
2986,flipflopping,knightQ,1609890930.0,b1c3,3.0,0.0,1088,935,1,0
2987,tim-magee,kili1234,1609890977.0,e4d5,1.0,1.0,996,1129,2,0
2988,SofaMug,BamboozleBobby,1609891095.0,g1f3,7.0,1.0,1145,1127,1,0
2989,The_lone_swordsman,chieftjj,1609891229.0,e4e5,7.0,0.0,819,872,0,0
2990,AlgulSiento,turkbilimadamiemir,1609891233.0,e4d5,1.0,1.0,912,908,0,0
2991,FunkyFlo,Saturn54,1609891255.0,b1c3,3.0,1.0,1154,1149,0,0
