,black,white,start_time,fifthmove,rt,result,blackelo,whiteelo,num_black_games,num_white_games
2729,Quanginaa,Horheye,1604896461.0,b1c3,5.0,1.0,912,886,0,0
2730,La6ioconda2541,sarusapon,1604897069.0,e4d5,2.0,1.0,1042,1043,1,0
2731,edixR,freyder22,1604897277.0,f1d3,5.0,1.0,1006,999,1,0
2732,ivan_abreu,Clariter,1604897426.0,e4e5,5.0,1.0,957,977,0,0
2733,Quanginaa,stirki,1604897431.0,c2c4,1.0,1.0,913,955,1,0
2734,LandHo,VicvicOU,1604897443.0,f2f3,3.0,1.0,1097,1070,4,0
2735,mchambers0530,Notoriousshah,1604897477.0,b1c3,7.0,0.0,1033,1042,4,0
2736,Johnny97,osijek,1604897638.0,e4d5,2.0,1.0,1112,1139,1,0
2737,donnybabycheckcheck,amirghafarzad59,1604897808.0,e4d5,1.0,1.0,1017,978,0,0
2738,tenerifechess,Shlogh,1604897930.0,e4e5,1.0,0.0,1137,1134,3,0
2739,JunneAntonen,dondeestaeltaz,1604897951.0,e4e5,2.0,0.0,1128,1137,0,0
2740,Abysun,Tarik29,1604898482.0,e4e5,3.0,0.0,1046,1041,7,0
2741,MachineBowler,maxisimoca,1604898585.0,e4d5,1.0,1.0,1124,1111,0,0
2742,Ryder201,pabss,1604898723.0,e4e5,3.0,1.0,1167,1184,8,0
2743,PleaseOnYourKnees,blahs,1604898833.0,b1c3,1.0,0.0,1105,1085,4,0
2744,Hobomorf,radioenak,1604898997.0,e4e5,1.0,0.0,1053,1058,0,0
2745,GerardoBlasco,spscf029,1604899055.0,e4d5,0.0,0.0,1011,1018,0,0
2746,Alix0610,oshawatta32,1604899143.0,e4e5,1.0,1.0,1196,945,0,0
2747,dmzztt,Aoine,1604900603.0,c2c3,0.0,0.0,1151,1152,4,0
2748,Ryder201,MoneyLord,1604900713.0,e4e5,6.0,1.0,1156,1119,9,0
2749,fernandolgl,DoctorSide,1604900729.0,f2f3,7.0,1.0,949,1017,2,0
2750,CahirBoyle,rico94,1604900755.0,e4d5,4.0,1.0,873,1002,0,0
2751,blacknit3,keremwade,1604900831.0,c2c3,1.0,1.0,1158,1144,9,0
2752,BowenH,LodzerMan,1604901169.0,f2f3,1.0,1.0,902,1004,4,0
2753,vandydo,tadekam,1604901454.0,e4e5,0.0,0.0,1093,1090,6,0
2754,Benjaminsalles,bulzai,1604901665.0,b1c3,8.0,1.0,1051,1023,2,0
2755,pop9179,whitenn,1604902018.0,e4d5,1.0,0.0,1015,1001,0,0
2756,Eisbergsalat,fermentolattico,1604902923.0,f2f3,4.0,1.0,986,944,0,0
2757,Lecarbons,moisestrujillo,1604903426.0,e4e5,3.0,0.0,1087,1120,2,0
2758,PleaseOnYourKnees,Cottrill,1604903585.0,e4e5,0.0,1.0,1121,1161,5,0
2759,bolletto,spscf029,1604903594.0,e4d5,1.0,0.0,956,996,0,0
2760,vuksinho,brunommarques,1604903917.0,e4d5,2.0,0.0,941,939,2,0
2761,GetOffMyLawn2,SalihKaraarslan,1604903994.0,e4e5,0.0,1.0,1104,1100,0,0
2762,Zeis,dianayue1,1604904120.0,e4d5,2.0,0.0,1094,1131,0,0
2763,zzSlimTurtle,Yonkiamor,1604904360.0,e4e5,3.0,0.0,852,833,0,0
2764,whitenn,Rifking,1604904430.0,e4e5,1.0,0.0,1003,986,0,2
2765,connorwiniarczyk,dianayue1,1604904473.0,e4d5,2.0,0.0,1091,1125,2,1
2766,Joseluisabelleira,PabloCorsa,1604904671.0,b1c3,9.0,0.0,959,847,0,0
2767,Hobomorf,Marcorivera19,1604904701.0,e4e5,4.0,0.0,1127,1113,1,0
2768,LooseEar,rdswift86,1604904843.0,e4d5,0.0,0.0,1093,1104,3,0
2769,stromile,Ornicarton,1604905600.0,e4e5,-1.0,0.0,1183,1147,0,0
2770,leobrang,MadBaron,1604905853.0,b1c3,2.0,0.0,1101,964,0,0
2771,Hobomorf,Matlaktli,1604905857.0,e4e5,1.0,1.0,1128,1171,2,0
2772,Ghostpat,dr-Alban,1604905860.0,f2f3,3.0,0.0,944,951,1,0
2773,madmath95,Horus1010,1604906299.0,b1c3,5.0,1.0,983,990,0,0
2774,harvb,mguigas,1604907301.0,b1c3,7.0,1.0,925,943,0,0
2775,Comrian,dondeestaeltaz,1604907766.0,e4e5,2.0,0.0,1103,1118,10,0
2776,MagiChen,my6160653,1604907985.0,e4d5,3.0,0.0,1186,1182,2,0
2777,Schlafmutze20,Maxenis,1604908209.0,b1c3,5.0,1.0,1003,988,7,0
2778,nasifbjk,Konzas,1604908285.0,b1c3,3.0,1.0,989,974,0,0
2779,matajcich,Dhoho,1604908329.0,e4e5,1.0,1.0,980,1074,3,0
2780,BowenH,pyrath,1604908693.0,b1c3,2.0,1.0,911,949,5,0
2781,JDEARSL,Ladyyady,1604908735.0,e4e5,4.0,1.0,1179,1093,9,0
2782,klahix,MagnusFighter,1604908848.0,f2f3,7.0,0.0,1181,1128,0,0
2783,flakmonkey,Razlabarak,1604909232.0,e4d5,11.0,1.0,1083,1140,1,0
2784,noGM_w1lemsky,Edcel,1604909715.0,e4d5,2.0,1.0,1182,1194,2,0
2785,limitedbrain,Swapnil21,1604910257.0,e4e5,0.0,0.0,1019,1046,2,0
2786,Hobomorf,tsenart,1604910775.0,e4d5,1.0,1.0,1135,1145,3,0
2787,limitedbrain,Evilmegadroid,1604910872.0,e4e5,0.0,1.0,1026,998,3,0
2788,JDEARSL,kk14,1604910960.0,e4e5,1.0,1.0,1185,1193,10,0
2789,juanco27,mrrespec,1604911520.0,b1c3,2.0,1.0,1186,1169,5,0
2790,roivra,Orbic,1604911967.0,e4e5,0.0,0.0,1196,1183,1,0
2791,RomiChessU,MauricioArayaVeas,1604911969.0,e4e5,-1.0,0.0,1166,1083,2,0
2792,Erdemius1,Shahmatli,1604912182.0,e4e5,0.0,0.0,1156,1178,6,0
2793,big_dill,Zamyasa,1604912260.0,e4e5,-1.0,0.0,1054,1028,14,0
2794,brucesteinfeld,EmilianoZuleta,1604912293.0,e4e5,1.0,0.0,941,938,0,0
2795,KamiKamui,cnqso,1604912293.0,b1c3,4.0,1.0,1052,969,0,0
2796,Jaffarrr,aquatech80,1604912540.0,e4d5,0.0,1.0,1107,1096,1,0
2797,Roderic1010,anthey,1604912561.0,e4e5,1.0,0.0,1142,1041,6,0
2798,liscrub,mykel_assasin,1604912679.0,e4e5,1.0,1.0,1098,1105,4,0
2799,Jaffarrr,aquatech80,1604912799.0,e4d5,1.0,0.0,1100,1102,2,0
2800,moisestrujillo,sev71,1604913193.0,e4d5,1.0,0.0,1107,1103,5,1
2801,AraiThorn,Nydon,1604913251.0,e4e5,1.0,0.0,993,1105,1,0
2802,FrozenTropics,FTakata,1604913280.0,e4d5,0.0,0.0,955,959,0,0
2803,sigx5,Lars747,1604913364.0,e4e5,1.0,0.0,932,841,0,0
2804,harvb,juanGbaron,1604913405.0,b1c3,0.0,0.0,949,1009,1,0
2805,AraiThorn,Bladdla,1604913616.0,b1c3,7.0,0.0,1001,988,2,0
2806,liscrub,stalenils,1604913868.0,b1c3,3.0,0.5,1087,1127,5,0
2807,Vand_427,sbakar500,1604914093.0,c2c4,2.0,0.0,949,981,3,0
2808,Ethn1206,amando37423,1604914472.0,e4e5,0.0,0.0,1102,964,0,0
2809,Ethn1206,Adanik,1604915224.0,e4e5,3.0,0.0,1094,1111,1,0
2810,Therbeeo,Executed,1604915283.0,e4e5,0.0,1.0,1082,1135,0,0
2811,harvb,Morgenstern_Alisher,1604915592.0,e4e5,2.0,1.0,956,925,2,0
2812,brucesteinfeld,skr25,1604915756.0,e4e5,6.0,0.0,951,985,1,0
2813,NikolaiSaysHi,chaldkydreia,1604915825.0,g1f3,0.0,0.0,972,925,0,0
2814,RudisLapis,sergio3043,1604916617.0,e4e5,1.0,1.0,1079,1111,3,0
2815,santospwa,schrudle123,1604916946.0,b1c3,2.0,1.0,1103,1046,1,0
2816,Hobomorf,cnqso,1604917426.0,e4e5,4.0,1.0,1131,994,4,0
2817,Cristina_blanco_2020,patrickiller,1604917804.0,e4d5,2.0,0.0,1176,1137,0,0
2818,TomyG,cymnow1,1604917864.0,e4e5,1.0,0.5,996,987,0,0
2819,moisestrujillo,prasannaVJ,1604918369.0,e4d5,6.0,0.0,1118,1100,6,1
2820,klahix,IvanAli,1604918867.0,e4e5,1.0,0.0,1192,1149,1,0
2821,goldkingR,WatchOn,1604919208.0,e4e5,3.0,1.0,1074,1035,0,0
2822,altelog,Devilevil100,1604920260.0,b1c3,3.0,0.0,1123,1109,1,0
2823,Marco4234,B0xxar,1604920283.0,e4e5,1.0,0.0,1034,1041,0,0
2824,BLITZWING923,aquatech80,1604920942.0,e4d5,0.0,0.0,1138,1138,0,0
2825,Hobomorf,dear_chessfriend,1604921008.0,e4d5,5.0,0.0,1122,1076,5,0
2826,jigglemaster,parshottam,1604923176.0,e4e5,4.0,1.0,1024,1097,0,0
2827,fr0gz,stevedagiraffe,1604923287.0,b1c3,3.0,0.0,1138,1161,20,0
2828,zeelyase,WatchOn,1604923657.0,e4e5,2.0,1.0,1067,1048,5,0
2829,Kane631,B0xxar,1604923878.0,e4e5,1.0,1.0,964,1028,0,0
2830,Delatar,SoadKhan,1604924258.0,e4e5,2.0,0.0,1059,1076,0,0
2831,thefeeblespark,a7z123k,1604924364.0,b1c3,1.0,0.0,1116,1145,2,0
2832,LandHo,Concealed_Power,1604924388.0,c2c3,1.0,0.0,1097,1007,5,0
2833,Din01,Phoenix1031,1604925364.0,e4e5,1.0,0.0,1112,1097,0,0
2834,fr0gz,Canofcourse,1604926969.0,b1c3,2.0,0.0,1144,1151,21,0
2835,Erdemius1,A1u,1604927294.0,e4e5,0.0,1.0,1163,1166,7,0
2836,DementievAlexander,IOANCSI,1604928593.0,b1d2,7.0,0.0,940,996,2,0
2837,CORZO0407,JiveTurkey26,1604928788.0,e4d5,9.0,0.0,1039,1146,0,0
2838,chenboy83,S_oleg-5,1604929752.0,e4e5,-1.0,0.0,1106,1148,1,0
2839,barakburd,dashnsmash,1604930442.0,b1c3,9.0,1.0,1084,1183,3,0
2840,phoneyaccount,Amusonar,1604930647.0,e4e5,3.0,0.0,1128,1158,9,0
2841,Bidduo,Ss1678,1604931824.0,e4e5,0.0,0.0,1154,1155,3,0
2842,ccstevie,klahix,1604932137.0,e4e5,1.0,1.0,1196,1193,0,0
2843,royalfree,senseye12,1604932507.0,e4e5,2.0,1.0,1060,977,3,0
2844,nitinkill,AndreyTreyer,1604932760.0,b1c3,1.0,0.0,1197,1166,2,0
2845,bnegus,zitvatorokus,1604933864.0,b1c3,4.0,1.0,1186,1134,12,0
2846,Santtulanttu,sixhundredforever,1604934125.0,b1c3,1.0,0.0,1137,1081,6,0
2847,AngelSlazar,scarlinou,1604934200.0,b1c3,7.0,1.0,1084,1163,0,0
2848,mattlat,taqimon,1604934580.0,e4e5,4.0,1.0,1058,1099,0,0
2849,peignoir,dcehibor,1604934761.0,e4e5,2.0,0.0,1149,1153,0,0
2850,eggowafles,BaratueL,1604935174.0,e4e5,1.0,1.0,1101,1121,0,0
2851,Jhenojtran,jettyyyy,1604935698.0,f2f3,2.0,1.0,1104,1130,2,0
2852,MuxarpuH,YurySereda,1604935840.0,e4e5,26.0,0.0,1179,1194,8,0
2853,Aditya_1507,xXxViiperZ,1604935973.0,e4e5,1.0,0.0,1135,1122,11,0
2854,nitinkill,chekit1008,1604936466.0,c2c3,4.0,0.0,1183,1070,3,0
2855,mattlat,stretchmoneee,1604936501.0,e4e5,2.0,1.0,1044,1152,1,0
2856,mattlat,naruka9,1604936556.0,e4d5,2.0,0.0,1038,1009,2,0
2857,StayCold,EkaSartika17,1604936973.0,e4e5,4.0,1.0,1165,1200,4,0
2858,Benjaminsalles,KaranBains,1604937198.0,b1c3,3.0,1.0,1048,1046,3,0
2859,Santtulanttu,Mukanser,1604937287.0,e4d5,-1.0,0.0,1152,1083,7,0
2860,sulalexei,jettyyyy,1604937325.0,f2f3,3.0,0.0,1075,1129,3,1
2861,Bidduo,steve74,1604937426.0,e4e5,0.0,1.0,1154,1140,4,0
2862,Mareczekchess,Rasoanaivo,1604937961.0,e4e5,2.0,1.0,1097,1095,0,0
2863,HammerAndTongs,rabbit15a,1604937972.0,e4d5,2.0,1.0,959,1057,5,0
2864,zeitoun,Durpe,1604938096.0,b1c3,4.0,0.0,1159,1190,11,0
2865,chosenPessimist,Mr_Dudyk,1604938456.0,e4e5,-1.0,1.0,1068,1174,2,0
2866,Bobobear,motley419,1604938524.0,e4e5,1.0,0.0,1144,1093,15,0
2867,JuhDuhNahg,tymus1212,1604938540.0,b1c3,1.0,1.0,1012,1061,1,0
2868,Erdemius1,ayushmungad,1604938866.0,e4e5,0.0,1.0,1153,1184,8,0
2869,cannaSardines,Itachi_1337,1604939275.0,e4d5,1.0,1.0,1187,1190,0,0
2870,Willyzer,Antoniegrrezy,1604939364.0,e4d5,2.0,1.0,1133,1111,5,1
2871,KXKX,Igorkab,1604939574.0,e4d5,1.0,0.0,1094,1094,1,0
2872,hy026,mehguy,1604939638.0,e4e5,4.0,1.0,1162,1148,0,0
2873,sutoneIGT,Zubers2619,1604940359.0,b1c3,3.0,1.0,1012,1091,1,0
2874,petrosstroy,qwertykuku,1604940400.0,e4e5,1.0,1.0,1122,1154,4,0
2875,flyhy,suyash_arya,1604940492.0,e4d5,-1.0,1.0,1084,1149,8,0
2876,JunneAntonen,telelover,1604940498.0,b1c3,4.0,0.0,1137,1143,1,0
2877,chenboy83,chizhovab,1604940503.0,b1c3,3.0,0.0,1101,1063,2,0
2878,AMohan06,motley419,1604941282.0,e4e5,1.0,1.0,1112,1100,0,0
2879,corkun97,wishlake,1604941301.0,b1c3,3.0,1.0,1138,1116,1,0
2880,Ba2ken,Samurai_Alam92,1604941334.0,e4e5,-1.0,0.5,1050,1167,1,0
2881,HammerAndTongs,MuhammadImanQayyum,1604941480.0,b1c3,4.0,0.0,962,964,6,0
2882,osca-96,GangsterOP,1604941578.0,b1c3,9.0,1.0,1144,1079,1,0
2883,miloslaske,Iliakatamadze,1604942057.0,c2c4,0.0,0.0,822,869,0,1
2884,taylormar,puferos,1604942149.0,e4d5,0.0,1.0,1137,1178,8,0
2885,Roadman1,Owe,1604942667.0,e4d5,-1.0,1.0,1164,1146,13,0
2886,Heresos,Merdo08,1604943332.0,b1c3,2.0,0.0,1114,1047,0,0
2887,alefiore,Shef67,1604943695.0,e4d5,3.0,0.0,1111,1168,2,0
2888,Myte,Brttt,1604943907.0,e4e5,3.0,1.0,1192,1131,1,0
2889,jboris333,giorgioRamacciotti95,1604944117.0,b1c3,2.0,1.0,1161,1162,0,0
2890,destroyer22,Vijay_Rajkumar,1604944484.0,e4d5,3.0,0.0,1116,1123,0,0
2891,LatiinB,KRknight,1604944687.0,e4e5,1.0,1.0,1053,1092,0,0
2892,alefiore,Pau_Cox,1604945174.0,e4e5,3.0,0.0,1128,1120,3,0
2893,Abolfazllking,a3theadrus,1604945221.0,b1c3,2.0,1.0,920,878,0,0
2894,vin160700,arezoo_fardi,1604945231.0,e4e5,1.0,0.0,1041,1065,0,0
2895,Marksist1,Cambro,1604945305.0,e4e5,2.0,0.0,1188,1169,0,0
2896,KShoumik,abhijit9051,1604945314.0,e4d5,1.0,0.0,958,840,0,0
2897,KRknight,Vinod9541,1604945597.0,e4e5,4.0,1.0,1091,1013,1,1
2898,styro,Soty89,1604945714.0,b1c3,2.0,1.0,902,1047,3,0
2899,Amirfarhang91,jutsuss,1604945866.0,e4e5,1.0,1.0,1125,1042,0,0
2900,LatiinB,Shmarill2000000005,1604946093.0,b1c3,3.0,1.0,1045,996,1,0
2901,vin160700,metallissimus,1604946156.0,b1c3,2.0,1.0,1049,1113,1,0
2902,nasifbjk,DKM2020,1604946428.0,b1c3,8.0,0.0,992,917,1,0
2903,vbntt,Hashirama_Sen,1604946703.0,e4d5,-1.0,1.0,1183,1108,1,0
2904,koroviev8,Edowicz,1604946729.0,b1c3,1.0,1.0,991,1042,3,0
2905,adamalpaca,fenixa,1604946902.0,e4e5,1.0,1.0,1084,1173,0,0
2906,sqcfon,metallissimus,1604947032.0,b1c3,0.0,1.0,1079,1117,0,0
2907,ag3sn,downy_dude,1604947106.0,f1d3,15.0,1.0,1162,1142,0,0
2908,danvietro,jorge_cavaleiro,1604947597.0,b1c3,3.0,0.0,912,863,0,0
2909,Cvrk120,sarusapon,1604948039.0,e4d5,1.0,0.0,1095,1062,3,0
2910,wayup,P1811jnc,1604948139.0,e4e5,2.0,1.0,937,1044,0,1
2911,szkalson2115,Zapatos1,1604948949.0,b1c3,8.0,0.0,852,805,0,0
2912,sklump,leonzielinskii,1604949105.0,e4d5,-1.0,1.0,1200,1184,8,0
2913,TheScaredCat,Pregnon,1604949857.0,e4e5,1.0,0.0,1149,1101,1,0
2914,Stephen_Keim,Chemikdave,1604949869.0,e4e5,1.0,0.0,809,861,0,0
2915,AMohan06,motley419,1604950335.0,e4d5,5.0,0.0,1106,1175,1,0
2916,natehg,mobile_L,1604951033.0,g1f3,3.0,0.0,923,974,2,0
2917,Ipe123,Ivan_Sorokhan,1604951231.0,b1c3,6.0,1.0,1179,1188,1,0
2918,wassilalaprod,MendozzaKidd,1604951333.0,e4e5,1.0,0.0,1015,1098,0,0
2919,WestCoastKratos,shlomyboltin,1604952061.0,b1c3,4.0,1.0,812,899,3,0
2920,ShortMoney,qwopwopwop,1604952093.0,e4d5,0.0,0.0,1172,1195,2,0
2921,z0x,rainmaker001,1604952193.0,e4d5,2.0,0.0,1198,1154,0,0
2922,petrosstroy,kim254,1604952277.0,g1f3,4.0,0.0,1128,1114,5,0
2923,flyhy,LukasK,1604952324.0,b1c3,0.0,0.0,1086,1125,9,0
2924,chosenPessimist,Legen_Derr,1604952507.0,b1c3,3.0,1.0,1052,942,3,0
2925,LoneWolfie,awadayman,1604952649.0,b1c3,2.0,0.0,1034,981,1,0
2926,sikkoplayer,vignirh16,1604952762.0,f2f3,1.0,0.0,1180,1154,0,0
2927,AMohan06,metallissimus,1604953003.0,b1c3,0.0,0.0,1131,1114,2,0
2928,Baboubas30,prpalica,1604953267.0,b1c3,5.0,0.0,949,1070,0,1
2929,JRN01,maxfloor74,1604953295.0,e4e5,0.0,1.0,1186,1108,3,0
2930,sulalexei,brahim_dahane,1604953304.0,b1c3,3.0,0.0,1067,931,4,1
2931,LoneWolfie,vonFoxley,1604953462.0,e4e5,3.0,1.0,1039,951,2,0
2932,cheptegei,WholeTrain,1604953746.0,e4e5,2.0,1.0,1095,1095,2,0
2933,ShortMoney,CautiousSeal,1604953756.0,e4e5,0.0,1.0,1188,1169,3,0
2934,sulalexei,Fleursblue_0,1604953865.0,e4e5,1.0,0.0,1071,1038,5,1
2935,dmtDonkey,seracettin,1604953886.0,f2f3,6.0,0.0,975,1029,0,0
2936,asadqazi7,desertion,1604953912.0,b1c3,12.0,0.0,1171,1194,3,0
2937,Ailiganon,lolzor,1604954053.0,b1c3,5.0,0.0,1023,1027,0,0
2938,trp124,OLEGPV,1604954313.0,e4e5,0.0,0.0,1065,1015,0,0
2939,ilyaselh,ATSPRO,1604954443.0,b1c3,0.0,1.0,1051,1088,6,0
2940,Numerot,RohitNair,1604954596.0,e4d5,0.0,0.0,1168,1187,0,0
2941,JRN01,silviaab,1604955902.0,e4d5,4.0,0.0,1174,1176,4,0
2942,Numerot,jerges,1604955902.0,e4d5,1.0,0.0,1158,1163,1,0
2943,snowmonkeys,patdane,1604956575.0,c2c3,-1.0,1.0,1111,970,3,0
2944,Eulerien,montebiancomaster,1604956684.0,e4e5,0.0,1.0,1126,1148,0,0
2945,ollimolli,meric4l,1604957048.0,e4d5,0.0,0.0,969,997,0,0
2946,Soupy_Soup,metallissimus,1604957350.0,b1c3,1.0,0.5,1095,1076,0,0
2947,Mortuis13,CrowofHeaven,1604958132.0,e4e5,1.0,0.0,1138,1164,12,0
2948,amirm300,Adamstil,1604958425.0,e4e5,1.0,0.0,999,1018,10,0
2949,ClaudioJR26,Jan482,1604958455.0,e4e5,-1.0,0.0,1124,1116,1,0
2950,Martin_Werner,Para111,1604958532.0,b1c3,2.0,0.5,1018,1024,6,0
2951,PauloRamone82,altefdort,1604958652.0,e4e5,1.0,0.0,1017,902,0,0
2952,CatenaccioMessicano,Michalk4,1604958759.0,e4d5,1.0,0.0,1154,1143,1,0
2953,Marco4234,orno,1604958808.0,b1d2,11.0,0.0,1047,1077,1,0
2954,finn-h,kingofnoting,1604958875.0,f1d3,1.0,1.0,854,904,0,0
2955,whitenn,rianclc,1604959242.0,e4e5,4.0,1.0,1031,1053,1,2
2956,leobrang,neoriell,1604959739.0,e4e5,-1.0,0.0,1087,1081,1,0
2957,Michux20,Haralabospap,1604959806.0,b1c3,2.0,1.0,968,1043,0,0
2958,OierAndres,rohangarg,1604959855.0,e4d5,2.0,1.0,1172,1060,0,0
2959,Benjaminsalles,glitchmaensal,1604959926.0,b1c3,3.0,0.0,1010,1006,4,0
2960,vauno,Elhann,1604960202.0,e4e5,2.0,0.0,1117,1172,0,0
2961,PiotrLahu,rianclc,1604960397.0,e4e5,6.0,1.0,1124,1051,0,0
2962,crazykenyan,SherlockHolmesx0,1604960473.0,e4e5,1.0,1.0,1081,1115,3,1
2963,Numerot,Natmate,1604960729.0,e4d5,2.0,1.0,1164,1139,2,0
2964,mon05,atillavarlik,1604960741.0,e4e5,-1.0,1.0,1184,1190,2,0
2965,DuckMeBaby,BronnyJr,1604960938.0,e4d5,1.0,1.0,1144,1120,1,0
2966,Rade4,davood64,1604961182.0,e4e5,2.0,0.0,999,1098,2,0
2967,crazykenyan,B1gum,1604961190.0,e4e5,2.0,1.0,1078,1036,4,1
2968,taylormar,Soty89,1604961435.0,b1c3,3.0,1.0,1134,1088,9,0
2969,lilpot96,Polarb3ar,1604961511.0,b1c3,8.0,0.0,839,921,2,0
2970,MichaFX,irawat727,1604961715.0,b1c3,2.0,0.0,1187,1144,3,0
2971,Dr-MantisToboggan,Inferakhan,1604961877.0,e4d5,1.0,1.0,894,859,1,0
2972,CheerySparrow,salgueiro77,1604961927.0,b1c3,-1.0,0.0,1126,1084,3,1
2973,leeiicon,hochseekuh,1604962052.0,e4d5,1.0,1.0,918,989,2,0
2974,RomiChessU,Claudio_Donaggio,1604962255.0,e4d5,1.0,1.0,841,913,3,0
2975,zirkum,Farfanluna,1604962536.0,e4d5,-1.0,1.0,1051,1039,3,0
2976,pmof71,Swirl22,1604962613.0,e4e5,0.0,0.0,1124,1106,7,0
2977,Erdemius1,AlanCorrales,1604962831.0,e4e5,-1.0,1.0,1134,1139,9,0
2978,Jdjadhav,Anass17z,1604963025.0,g1f3,1.0,0.0,1140,1090,2,0
2979,VictorKahn,WarzoneMAK,1604963051.0,e4d5,1.0,1.0,909,1066,0,0
2980,flyhy,husseinih,1604963348.0,e4e5,0.0,0.0,1061,1109,10,0
2981,rungne,bbrecht69,1604963366.0,e4d5,4.0,0.0,911,891,2,0
2982,gordrigues,xUncleBuck,1604963533.0,e4d5,0.0,1.0,946,1054,0,0
2983,flyhy,obeyconsume2,1604963542.0,e4d5,-1.0,1.0,1068,1032,11,0
2984,Pacodos,xytiago,1604963557.0,e4d5,2.0,0.0,1173,1174,0,0
2985,konaR840,Ramazan391,1604963629.0,b1c3,3.0,0.0,955,909,7,0
2986,JethroBodene,kadiryigit130,1604963788.0,e4e5,1.0,1.0,1133,1113,2,0
2987,cosmos314,romank00,1604963813.0,f2f3,0.0,0.0,970,925,0,0
2988,cukertort234,Margom68,1604963907.0,e4d5,2.0,1.0,1168,1181,0,0
2989,Velho_Clint,tolgakaani,1604964570.0,e4d5,1.0,0.0,1131,1180,4,0
2990,Ghostpat,glushenyavasily,1604964585.0,f2f3,1.0,1.0,964,959,2,0
2991,GOOFIRE,Polluce,1604964663.0,e4d5,1.0,1.0,1063,1097,4,0
2992,k1emon,BDSDM,1604965028.0,b1c3,1.0,0.0,1045,1054,0,0
2993,bentSement,chegbe,1604965160.0,g1f3,7.0,1.0,905,1007,0,0
2994,fr0gz,solomonlane,1604965527.0,f2f3,9.0,0.0,1139,1173,22,0
2995,Vishalreigns,osmankocyigit,1604965734.0,b1c3,1.0,1.0,1032,893,0,1
2996,BlandMasterMedi0cre,Mr_Pawn_star,1604965888.0,e4d5,0.0,1.0,1027,1067,4,0
2997,Ghostpat,Mr_Pawn_star,1604966192.0,e4d5,0.0,0.0,959,1072,3,0
2998,zeelyase,analuizaph,1604966341.0,c2c4,4.0,1.0,1068,1044,6,0
2999,Pervy_navsegda,lord_blizah,1604966387.0,b1c3,1.0,1.0,1041,1057,1,0
3000,Floozutter,Celebrezit,1604966543.0,b1c3,9.0,0.0,1185,1163,0,0
3001,ivov,el_gud_pibe,1604967067.0,b1c3,2.0,0.0,1117,1141,3,0
3002,Pirotex,Achernoglazov,1604967125.0,e4e5,1.0,1.0,1081,1132,0,0
3003,mulliganjb,ChestGamer,1604967302.0,e4d5,2.0,0.0,986,1033,4,0
3004,finnk92,VP34,1604967356.0,e4e5,2.0,1.0,1021,1133,0,0
3005,mancochess,Savbar,1604967745.0,e4e5,3.0,0.0,940,850,0,0
3006,Dualwieldninja,yahyas09,1604967993.0,e4e5,0.0,0.0,1194,1194,0,0
3007,Suzuru,mrrespec,1604968339.0,b1c3,2.0,0.0,1101,1153,0,0
3008,YunusEmr,Kristibi,1604968435.0,b1c3,3.0,1.0,1162,1196,1,0
3009,fr0gz,caliskan_z,1604968642.0,b1c3,6.0,0.0,1136,1085,23,0
3010,taylormar,elaukkar,1604968714.0,e4e5,0.0,1.0,1116,957,10,0
3011,Rychveldir,tnesjo,1604969048.0,b1c3,3.0,0.0,1149,1162,2,0
3012,alesoroczan,christianpicozzi,1604969324.0,b1c3,13.0,1.0,818,934,0,0
3013,Javimc08,irawat727,1604969605.0,e4e5,2.0,0.0,1155,1184,0,0
3014,ntr0py,halfwyr,1604969725.0,f2f3,1.0,1.0,1000,881,1,0
3015,Yessq,Centrix,1604969859.0,e4d5,2.0,0.0,991,991,6,0
3016,DonMuh,laiiyon,1604970308.0,b1c3,2.0,0.0,1095,1136,0,0
3017,konaR840,paulrhyne02,1604970834.0,e4d5,2.0,1.0,971,974,8,0
3018,acceptmyname,elSpeaker,1604970886.0,e4e5,1.0,0.0,999,871,1,0
3019,Gabrioski,Soty89,1604971032.0,b1c3,2.0,0.0,1079,1112,6,0
3020,catlos,Ivito,1604971267.0,g1f3,-2.0,0.0,1176,1138,0,0
3021,aidy8080,axi-kry,1604971476.0,e4e5,3.0,1.0,1063,1067,5,0
3022,Mortuis13,medved06,1604971823.0,b1c3,9.0,1.0,1145,1112,13,0
3023,Mamay12,murarhan,1604972012.0,e4d5,1.0,0.0,1111,1154,6,0
3024,Faby3333,abhijit9051,1604972623.0,f2f3,1.0,1.0,836,884,0,0
3025,connorwiniarczyk,amritenduacharjee10,1604972682.0,b1c3,4.0,0.0,1085,1096,3,1
3026,Rimbaud791,i1ron4uck,1604972778.0,e4d5,18.0,0.0,1168,1196,0,0
3027,leandro76,shahmatasmat,1604973188.0,e4e5,1.0,1.0,1154,1130,0,0
3028,Yessq,jsweezy,1604973673.0,f2f4,6.0,0.0,984,969,7,0
3029,jasperh2,ashketchung,1604973743.0,e4d5,0.0,1.0,1181,1180,0,0
3030,jasperh2,charleyranzijn,1604974324.0,f2f3,1.0,0.0,1106,1130,1,0
3031,viscens,King_Aela,1604974665.0,e4d5,1.0,1.0,1060,1068,4,0
3032,azumx,Emresjakk,1604974695.0,e4d5,3.0,0.0,887,938,5,0
3033,Lucasgenio38,Rykill87,1604974744.0,e4e5,6.0,0.0,1087,1169,0,0
