,black,white,start_time,fifthmove,rt,result,blackelo,whiteelo,num_black_games,num_white_games
8602,restlessbuddha,luizfarah,1608118620.0,e4e5,1.0,1.0,1163,1162,5,0
8603,quantumcondor,phoenixshade,1608118930.0,e4d5,1.0,1.0,1043,1024,2,0
8604,cavix9,skillaton,1608119065.0,e4d5,4.0,0.0,872,893,2,0
8605,GiantTirtel,bneitzel,1608119146.0,b1c3,1.0,0.0,1135,1097,0,0
8606,ARapley,Macgli,1608119477.0,f2f3,6.0,1.0,1025,1055,0,0
8607,tlhtlh,cindyli,1608119776.0,c2c4,2.0,1.0,1060,1037,0,0
8608,Eliaminator2005,masterfluff,1608119950.0,e4e5,1.0,0.0,1140,1129,0,0
8609,MuxarpuH,PBTQReven,1608120099.0,e4e5,1.0,1.0,1099,1033,17,0
8610,RudisLapis,MrGoober,1608120504.0,e4e5,0.0,1.0,812,900,6,0
8611,CrimsonMartin,CValentina28,1608120632.0,b1c3,8.0,0.0,963,820,0,0
8612,mostusefuloffspring,Yayoruiz,1608121384.0,e4e5,0.0,1.0,999,1016,7,1
8613,mostusefuloffspring,ALPasa96,1608121887.0,e4e5,-1.0,1.0,993,1007,8,1
8614,Magnus_Baris,SKRYPALET,1608121991.0,e4d5,-1.0,1.0,1000,1126,0,0
8615,FRJLM,eowang,1608122089.0,b1c3,6.0,1.0,1046,1105,5,0
8616,antifa7,sai_sanjana35,1608122295.0,e4d5,1.0,0.0,983,972,4,0
8617,Magnus_Baris,SKRYPALET,1608122653.0,e4d5,-1.0,1.0,1010,1138,1,0
8618,kompyutergaming,marcobingo,1608123015.0,c2c3,1.0,0.0,949,945,2,0
8619,calamariroll,ddp1,1608123297.0,e4e5,2.0,1.0,1156,1182,8,0
8620,Whebblewhite,TonPerez,1608123426.0,e4d5,8.0,0.0,1033,1059,5,0
8621,maxomitegames,CoolSpiderman,1608123514.0,b1c3,3.0,0.0,1169,1190,0,0
8622,Vlad_imirovich,Buenito101,1608123615.0,b1c3,4.0,1.0,1053,949,7,0
8623,thefeeblespark,tag77,1608123666.0,b1c3,7.0,1.0,1152,1061,2,0
8624,luizattera,Kapilmalani,1608123771.0,e4d5,2.0,0.0,1105,1170,0,1
8625,dominich970,Hardik_8,1608124222.0,e4d5,2.0,1.0,1177,1160,3,0
8626,A_Haleem,Laxima_2011-maan,1608124352.0,e4e5,-1.0,0.0,1121,1125,2,0
8627,luizattera,Kapilmalani,1608124502.0,e4d5,0.0,0.5,1119,1157,1,1
8628,A_Haleem,needs_more_dragon,1608124662.0,e4e5,4.0,0.0,1118,1188,3,0
8629,maxomitegames,bigdog52,1608124839.0,f2f3,2.0,0.0,1161,1170,1,0
8630,xanat,FckingConnection,1608124918.0,b1c3,0.0,1.0,1122,1137,3,0
8631,luizattera,Kapilmalani,1608125171.0,e4d5,0.0,1.0,1126,1150,2,1
8632,boryan4ik,asfer6,1608125270.0,b1c3,5.0,1.0,1026,1045,0,0
8633,Savagenius,epadron,1608125769.0,b1c3,2.0,1.0,1192,1191,0,0
8634,ahmedbb,peacockbass,1608125819.0,f2f3,7.0,1.0,1012,875,0,0
8635,amattalols,Pranavrc08,1608125998.0,e4d5,1.0,0.0,1056,891,2,0
8636,lebleuduciel,weaboo,1608126238.0,b1c3,16.0,1.0,1112,1177,5,0
8637,DefaultPersona,djfergus,1608127245.0,e4e5,4.0,1.0,847,921,0,0
8638,paranoid_android3,Fjjd,1608127275.0,e4e5,-1.0,1.0,1101,1163,1,0
8639,NotLucas,yagtknobs,1608127393.0,e4e5,4.0,1.0,833,834,0,0
8640,Kaesebrot96,cicciospice,1608127412.0,e4d5,1.0,0.0,1098,1073,1,0
8641,Matassa2016,WildVedat,1608127917.0,e4e5,0.0,0.0,1034,1036,38,0
8642,ITZDASKULL,enzobel,1608128386.0,b1c3,3.0,0.0,989,1019,2,0
8643,KnightStorm1974,the_mind_332,1608128390.0,e4e5,3.0,0.0,1168,1127,0,0
8644,GodddkNight,gosobog,1608128439.0,e4e5,1.0,0.0,1130,1185,0,0
8645,brchesslogin,blahs,1608128769.0,b1c3,2.0,1.0,1083,1086,7,0
8646,hodler,hasanvezirogluu,1608128916.0,e4e5,1.0,1.0,1030,1006,0,0
8647,Shankypanther199,sniffi,1608129092.0,b1c3,2.0,1.0,1020,1045,1,0
8648,jgogul,blazedout,1608129266.0,e4e5,1.0,1.0,1192,1183,17,0
8649,kneipbrodkongen,ayush2k2,1608129861.0,b1c3,9.0,1.0,997,950,1,0
8650,musanthelo,Ozi1308,1608130343.0,e4e5,1.0,1.0,1108,1127,5,0
8651,KnightStorm1974,xWESTERNx,1608130633.0,e4e5,0.0,0.0,1166,1175,1,0
8652,darobo81,sefasarac,1608130686.0,b1c3,6.0,1.0,1135,1118,3,1
8653,ghazale_eb,Evgeniy-MSK,1608130792.0,b1c3,0.0,0.0,1193,1167,0,0
8654,VastaSauce,jayjay45,1608130794.0,e4e5,3.0,0.0,987,998,3,0
8655,deepjyoti_dj7,HSP15DAYANA,1608131001.0,b1c3,2.0,1.0,940,869,0,0
8656,KnightStorm1974,xWESTERNx,1608131274.0,e4e5,0.0,0.0,1166,1175,2,0
8657,bachmanbot,ensyrtrk,1608131468.0,e4d5,2.0,1.0,1118,1109,0,0
8658,Lincuo,Javier56,1608131579.0,f2f3,7.0,1.0,938,847,1,0
8659,Matassa2016,honkmurder,1608131633.0,e4e5,0.0,0.0,1033,994,39,0
8660,lordiablebi,elSpeaker,1608132036.0,e4e5,1.0,0.0,975,869,2,0
8661,breedijk,pigletpoo,1608132053.0,e4d5,4.0,0.0,1141,1162,3,0
8662,lordiablebi,Slavk00,1608133427.0,b1c3,2.0,1.0,996,998,3,0
8663,spehkeee,EnginerEnki,1608133521.0,e4e5,-1.0,0.0,1050,1116,8,0
8664,varnaxes,RoNiQ,1608133818.0,f2f3,22.0,0.5,1096,1170,0,0
8665,amagad12,ethanhunnicutt,1608133843.0,b1c3,3.0,0.0,1032,1027,0,0
8666,Ashutosh_kunjir05,Knightnight11,1608134124.0,b1c3,9.0,0.0,1173,1132,0,0
8667,HozenberGG,GbChakoM,1608134372.0,e4e5,-1.0,0.0,1006,995,29,0
8668,Orakeli,dave609,1608134822.0,e4e5,4.0,0.5,1135,1168,5,0
8669,DarioVannozzi,darabe,1608134977.0,b1c3,19.0,1.0,915,947,1,0
8670,PorkBeast,redorii225,1608135107.0,g1f3,0.0,0.0,1043,994,0,0
8671,Il_Barons,deadapple89,1608135652.0,e4d5,1.0,0.0,1143,1177,0,0
8672,Divingeagle14,kcajdc,1608135693.0,e4e5,2.0,0.0,1061,1102,0,0
8673,DaveAden,cipela,1608136070.0,e4e5,1.0,1.0,1138,1178,0,1
8674,tehcbot,Tornado_76,1608136238.0,e4e5,0.0,0.0,1103,1089,2,0
8675,Shankypanther199,shailesh15,1608136268.0,e4d5,1.0,0.0,980,1003,2,0
8676,ooyygygff,Valkorion,1608136794.0,b1d2,4.0,0.0,1096,1128,0,0
8677,Figlarzdlugi,Ularyum,1608138247.0,e4e5,0.0,1.0,1098,1031,5,0
8678,vuksinho,nilaytalay,1608138487.0,e4e5,2.0,1.0,1023,1005,10,0
8679,SMuhammed,kharen892,1608138655.0,g1f3,6.0,0.0,1103,1006,0,0
8680,Viplaw,RizHaricotsRouges,1608138836.0,e4e5,2.0,1.0,1066,1072,0,0
8681,Bullbagaren,Fixi_Hartmann,1608138956.0,g1f3,7.0,1.0,1023,989,1,0
8682,frankleal,IboKasparov,1608139070.0,e4d5,3.0,0.0,1138,991,3,0
8683,sulrul,pugachov_eu,1608139081.0,b1c3,8.0,0.5,1109,1093,3,0
8684,Krzychu7991,TwitchTensi,1608139404.0,e4e5,-1.0,1.0,1031,984,5,0
8685,ritwikm,kalkulejtyd,1608139440.0,e4e5,2.0,1.0,1164,1154,1,0
8686,Harhota,gosha222,1608139468.0,e4e5,-1.0,0.0,1130,1165,2,0
8687,hahalala,Vamsi_18,1608139750.0,e4e5,1.0,1.0,1123,1183,3,0
8688,marcmok6,JasonORegan,1608140028.0,e4e5,2.0,1.0,956,1048,0,0
8689,lex_acel1111,HzErtugrul,1608140191.0,e4d5,1.0,1.0,1069,1146,0,0
8690,Markjiz,Cavar7000,1608140256.0,b1c3,4.0,1.0,1100,1152,0,0
8691,MishanyaL,mad017,1608140485.0,e4e5,-1.0,1.0,1010,1067,0,0
8692,vaflex,burdurland,1608140701.0,b1c3,4.0,0.0,1034,1011,3,0
8693,JATZ,nibdr,1608140775.0,b1c3,4.0,1.0,1055,1056,5,0
8694,Antonnn777,Kantarito,1608140798.0,e4e5,1.0,0.0,1110,1067,19,0
8695,Apollo_Clash,Dongie,1608140938.0,g1f3,4.0,0.0,1061,1129,0,0
8696,DragMais,mariaverick,1608141401.0,b1c3,2.0,1.0,802,924,0,0
8697,Ren31,PMikael,1608141501.0,e4d5,0.0,1.0,1145,1132,0,0
8698,damaplayschess,ooyygygff,1608141505.0,e4e5,2.0,1.0,965,998,4,1
8699,JKRolling,TastefullyTrash,1608141599.0,e4e5,1.0,0.0,1155,1139,0,0
8700,RomanKienast24,ealbanez,1608142319.0,b1c3,2.0,1.0,985,980,19,0
8701,PrettyBoy1337,Shubhankar1410,1608142410.0,b1c3,3.0,0.0,1183,1062,1,0
8702,AhmedCastle,Sniffysan,1608142443.0,e4e5,2.0,1.0,1144,1137,5,0
8703,kerimazimoglu13,Kantarito,1608142624.0,e4e5,1.0,0.0,1140,1065,2,0
8704,Andrej_loz,mguigas,1608142627.0,e4d5,-1.0,0.0,1143,1070,2,0
8705,bennett1753,Kronkorken175,1608142647.0,e4e5,2.0,0.0,1003,1107,0,0
8706,DrShyam,aydinkose,1608143031.0,e4e5,4.0,0.0,995,989,9,1
8707,Chronoz,StanOkOye,1608143073.0,e4e5,1.0,0.0,1109,1001,3,0
8708,kirill_bankir,Justin_C,1608143076.0,b1c3,2.0,0.0,1166,1123,1,0
8709,M1chaV,Rayanawada,1608143104.0,f2f3,3.0,0.5,990,898,8,0
8710,DrShyam,jjcook1,1608143297.0,e4e5,1.0,0.0,1000,1041,10,1
8711,suvijosh,kukiev,1608143369.0,e4e5,2.0,1.0,1097,1109,5,0
8712,cneriD,SOPPACENE,1608143822.0,e4e5,3.0,1.0,1019,1096,0,0
8713,Pikadoom,dragonthic,1608143830.0,e4d5,7.0,1.0,910,1012,4,0
8714,DjViclo,Dessam,1608143920.0,e4d5,1.0,0.0,1113,1063,0,0
8715,wishlake,Bensdorp,1608144059.0,e4e5,5.0,1.0,1129,1138,12,0
8716,Antonnn777,Tomes,1608144225.0,e4e5,2.0,1.0,1120,1179,20,0
8717,dreamx,mohamedhassan11,1608144650.0,e4e5,3.0,0.0,1064,1050,3,1
8718,adamalpaca,ivancivel,1608144693.0,b1c3,5.0,0.0,1054,1071,6,0
8719,Chumakas,o_cotton,1608144778.0,e4e5,-1.0,0.0,1190,1183,0,0
8720,Shankypanther199,Pinkymate,1608144892.0,b1c3,4.0,1.0,1019,999,3,0
8721,soberkraut,elilevin11,1608144948.0,e4e5,1.0,0.0,1115,1120,1,0
8722,Andrej_loz,barca1096,1608144978.0,e4d5,0.0,1.0,1156,1192,3,0
8723,damaplayschess,ogahga,1608145004.0,f1d3,3.0,0.0,960,868,5,1
8724,Worgo,I188cm85kg21cm,1608145137.0,c2c3,-1.0,0.0,1071,1117,1,0
8725,bostanoglu,Cleonxan,1608145321.0,e4e5,2.0,0.0,943,957,0,1
8726,FlyingGekko,hepta203,1608145375.0,e4d5,9.0,1.0,1123,1101,4,0
8727,DerGraben,veq,1608145391.0,b1c3,4.0,0.0,1164,1076,4,1
8728,Jetluck,zakaria080z0lthan,1608145526.0,b1c3,3.0,0.0,1078,1054,2,0
8729,taylormar,dharmalove,1608145867.0,e4e5,0.0,0.0,1137,1081,28,0
8730,Torben321,Le_schtroumf,1608145978.0,e4d5,3.0,0.0,1046,1098,21,2
8731,pargoizme,riko0907,1608146655.0,e4d5,3.0,1.0,887,913,2,1
8732,szefunio850,waredbro,1608146668.0,e4e5,2.0,0.0,1036,1093,3,2
8733,Jalalagood,osmkrc,1608146939.0,e4d5,0.0,0.0,1062,1156,0,0
8734,cragg,Capivaraloka,1608147078.0,b1c3,2.0,1.0,1003,1050,17,0
8735,Antonnn777,Dima_UpGrade,1608147237.0,e4e5,3.0,1.0,1110,968,21,0
8736,ehovde73,dadpoll,1608147409.0,e4d5,1.0,1.0,1196,1185,8,0
8737,EvgenSamara,Brttt,1608147420.0,e4e5,3.0,1.0,1193,1140,2,0
8738,Jetluck,marcocharco,1608147664.0,b1c3,1.0,0.0,1089,1051,3,0
8739,doctorspargel,furiousandfast,1608147695.0,f1d3,5.0,0.5,956,936,0,0
8740,Akshay0,brolly190,1608148016.0,f2f3,1.0,1.0,1106,1135,7,1
8741,konjo,Docber,1608148092.0,f2f3,1.0,1.0,959,1063,0,0
8742,SDR_Speedcuber,Repsak2003,1608148198.0,c2c4,6.0,0.0,908,889,3,0
8743,vt11,Wojrek,1608148266.0,e4d5,1.0,0.0,889,866,3,0
8744,Thiagopessoa,bencrxnk,1608148295.0,b1c3,2.0,0.0,1045,1080,4,1
8745,soberkraut,liljo19,1608148675.0,e4e5,-1.0,0.5,1141,1138,2,0
8746,AkshayKapadia,sshivam010,1608148716.0,b1c3,8.0,0.0,808,806,0,0
8747,Bobobear,darobrizuela,1608148844.0,e4e5,0.0,0.0,1140,1170,18,0
8748,pawelmichalak,mcbarda,1608149003.0,e4e5,-1.0,1.0,1190,1200,3,1
8749,Morozovks,MrAnTu,1608149374.0,b1c3,0.0,1.0,1111,1188,1,0
8750,Zelinath,alienasparagus,1608149436.0,e4e5,-1.0,0.0,1171,1088,2,0
8751,El_Pollo_Picante,Carolina_Lopez,1608149479.0,e4e5,4.0,1.0,1038,1026,6,0
8752,louis-claret,Gungee,1608149706.0,f2f3,5.0,0.0,990,1040,0,1
8753,Whebblewhite,efesirali,1608149730.0,e4d5,2.0,1.0,1043,1052,6,0
8754,kaanks,ukgotalent,1608149919.0,e4d5,2.0,0.5,1172,1195,0,0
8755,Torben321,jax1996,1608150173.0,f2f3,2.0,0.0,1045,1081,22,2
8756,Bobobear,zYigitAlp,1608150233.0,b1c3,1.0,1.0,1142,1141,19,0
8757,FabiodaSilvaNunes,xPriyanshx,1608150256.0,e4d5,8.0,0.0,975,899,1,0
8758,winloseordraw23,Aticacl,1608150340.0,e4e5,0.0,1.0,1161,1150,6,0
8759,Gaturamo,baq93,1608150463.0,b1c3,3.0,0.0,885,815,0,0
8760,zaxzon1,Reinhart_Eldridge,1608150585.0,e4e5,1.0,1.0,1150,1113,0,0
8761,Qujon,Shoutrik,1608150648.0,e4d5,1.0,0.0,1095,1119,3,0
8762,Ruzgar4414,mushfiqur_mahir,1608150866.0,b1c3,3.0,0.5,1071,1096,0,0
8763,robycar,DEUSEXMACHIN4,1608150935.0,b1c3,0.0,0.0,1144,1154,4,1
8764,kaanks,smoovy61,1608151011.0,e4e5,1.0,1.0,1183,1110,1,0
8765,oldfox4,rodrigoribasf,1608151063.0,b1c3,4.0,1.0,829,906,7,1
8766,tcyla,ADEM035,1608151461.0,b1c3,0.0,1.0,969,933,0,0
8767,RomanKienast24,condedepitimini,1608151529.0,e4d5,0.0,0.5,968,999,20,0
8768,flyhy,Biniu02,1608151576.0,e4d5,0.0,1.0,1043,1051,17,0
8769,SouthSamaris,Bofort,1608151580.0,e4d5,1.0,1.0,1104,1109,0,0
8770,portuga_13,Ahmetklc,1608151645.0,b1c3,3.0,0.0,1073,1134,12,0
8771,PatHolland,CChampionChess,1608151649.0,f1d3,10.0,0.0,969,898,15,0
8772,IvanBogojevic,Podzol,1608151714.0,e4d5,2.0,1.0,1090,1165,1,0
8773,VincentCardamone,Tuncq,1608151729.0,f2f3,5.0,0.0,1090,1007,19,2
8774,portuga_13,NikFather,1608151996.0,e4d5,3.0,0.0,1080,1109,13,0
8775,Hartwass,akyurekegea,1608152098.0,e4e5,1.0,1.0,972,1112,1,0
8776,Esteban_Alarma,Doc_MrMega,1608152208.0,e4d5,0.0,1.0,1105,1126,2,0
8777,ironmiron,igsfaccadmy,1608152322.0,e4e5,2.0,1.0,1097,1126,0,0
8778,Sauce_ta,jiggaleepuph,1608152401.0,e4e5,1.0,1.0,1119,1136,3,0
8779,HozenberGG,mentoll,1608152556.0,e4d5,2.0,0.0,1023,1029,30,0
8780,RodrigoPhilippi,BreadUchiha,1608152558.0,b1c3,4.0,0.0,1101,1105,1,0
8781,maex42,ranaa_odeh,1608152640.0,e4e5,1.0,1.0,983,1088,10,0
8782,Santtulanttu,Stanislaw1234,1608152723.0,e4e5,3.0,0.0,1192,1168,2,0
8783,Sedki99,PragneshR,1608152819.0,e4d5,0.0,1.0,1172,1124,11,1
8784,JAJA90,bistakke,1608153101.0,e4e5,2.0,1.0,1109,1124,0,0
8785,Scriptalorian,TungfLamf,1608153334.0,b1c3,3.0,1.0,963,1000,0,1
8786,bomshxxx,SicarioMatan,1608153536.0,b1c3,0.0,1.0,1183,1110,0,0
8787,Aranel52,Jakinta,1608153814.0,e4e5,0.0,0.0,1182,1196,1,0
8788,JethroBodene,CondeBelisario,1608153872.0,e4e5,1.0,0.0,1088,1110,12,1
8789,viscens,Woody89,1608153887.0,b1c3,3.0,1.0,1109,1096,1,0
8790,rammurthy99,yuvaln,1608153899.0,e4e5,1.0,1.0,1128,1164,3,0
8791,vincenius,Yuvaraaj_Balaganesh,1608154132.0,e4d5,1.0,0.5,1110,1118,0,0
8792,maex42,FrissMihaly69,1608154319.0,b1c3,4.0,1.0,967,1040,11,0
8793,Tumerorchun,ashorey,1608154452.0,b1c3,5.0,0.0,958,838,0,0
8794,p-body13,Estil,1608154722.0,e4d5,3.0,1.0,1141,1182,5,1
8795,Tom1Chess,Lhf77,1608154785.0,c2c3,2.0,1.0,989,980,0,1
8796,Dunerino,Nehsik,1608154892.0,e4e5,0.0,0.0,1162,1195,16,1
8797,Rayaned26,Mo-Abo,1608154909.0,b1c3,8.0,0.0,1090,1028,0,0
8798,Martin_Werner,Kanintespela,1608155008.0,e4e5,0.0,0.0,1035,1056,20,0
8799,viscens,JaffaCake,1608155036.0,e4e5,2.0,1.0,1096,1129,2,0
8800,robycar,Gkhn06,1608155076.0,e4e5,0.0,1.0,1146,1147,5,1
8801,ntr0py,istorik228,1608155350.0,g1f3,0.0,0.0,1025,954,3,0
8802,rekazi,hidematsu,1608155351.0,e4e5,0.0,0.0,1196,1190,0,0
8803,akash_2001034,Daarijo,1608155458.0,e4e5,0.0,0.0,993,964,1,0
8804,critucci,hka007,1608155491.0,f1d3,3.0,0.0,1155,1184,5,1
8805,big_johnson,ridimas,1608155502.0,b1c3,1.0,1.0,1046,942,7,2
8806,zararebels1919,Veysell1,1608155620.0,e4e5,2.0,1.0,1014,1011,3,0
8807,d9tilov,Pipster13713,1608155695.0,f1d3,3.0,1.0,1058,1037,5,0
8808,olm-olmsen-orig,macandeu,1608155718.0,b1c3,5.0,1.0,1011,1088,0,0
8809,klyse,robycar,1608156271.0,e4e5,1.0,0.0,1116,1145,0,0
8810,maxim_tag,greenliberal,1608156512.0,f2f3,2.0,0.0,1156,1145,1,0
8811,kolosweb,Barbarossa17,1608156555.0,e4d5,0.0,1.0,1128,1159,0,0
8812,robycar,Vladimir2929,1608156562.0,e4e5,0.0,0.0,1139,1135,6,2
8813,M1chaV,Mi0918Ka,1608156707.0,e4d5,1.0,0.0,982,968,9,0
8814,marcmok6,Minirichy,1608156909.0,b1c3,4.0,0.0,978,879,1,0
8815,stevefed617,ch67,1608156917.0,e4e5,1.0,0.5,1061,1063,0,0
8816,big_johnson,ikbentheo,1608156947.0,b1c3,1.0,0.0,1033,1044,8,2
8817,p_cogito1,suriya1123,1608157039.0,g1f3,0.0,0.0,979,1040,1,0
8818,Torben321,PR7NH,1608157058.0,e4e5,2.0,1.0,1036,1031,23,2
8819,danmancan42,mesutdemir,1608157447.0,e4e5,0.0,1.0,1088,965,0,0
8820,big_johnson,abouznik,1608157488.0,e4d5,1.0,0.0,1039,983,9,2
8821,Laydn,Banished_Privateer,1608157581.0,b1c3,1.0,0.0,1012,1046,0,1
8822,xeomessk,Denisfss,1608157831.0,e4d5,0.0,1.0,1070,1048,2,0
8823,Epitagoras,pite31,1608157856.0,b1c3,5.0,0.0,1038,1055,1,0
8824,GloriaEterna0918,lionrchess,1608158055.0,f1d3,4.0,0.0,1143,1109,2,0
8825,alik_66,Cpt_Deppe,1608158320.0,e4e5,5.0,0.5,1085,1096,4,0
8826,T_Endgame,styro,1608158357.0,e4d5,0.0,1.0,908,895,8,0
8827,BadBishop969,Tulpentreter,1608158455.0,d1e2,5.0,0.0,1052,1058,33,0
8828,Khawashka,chevaldarzon,1608158477.0,e4e5,1.0,1.0,929,1011,0,0
8829,rekazi,AntonDuck,1608158692.0,e4d5,1.0,1.0,1182,1158,1,0
8830,FlyingGekko,mathiaspolenta,1608158803.0,e4e5,0.0,0.0,1103,1172,5,0
8831,robycar,dcrystalj,1608158985.0,e4d5,1.0,1.0,1171,1165,7,2
8832,mrpinktravel,mattj345,1608159212.0,e4e5,0.0,1.0,1160,1158,4,1
8833,matvey007,NerWarrior,1608159221.0,e4e5,-1.0,0.0,1175,1196,0,0
8834,polyhedroid,BigDeeth,1608159329.0,e4e5,0.0,1.0,1079,1143,2,0
8835,egillispie,Menesduru,1608159361.0,e4e5,0.0,1.0,921,988,3,0
8836,mano-lincoln,metallissimus,1608159479.0,b1c3,0.0,1.0,1078,1124,14,2
8837,ExoticBasketball,drjonespiano,1608159877.0,e4d5,1.0,1.0,1054,1041,0,0
8838,CoolGuyHalo117,chegbe,1608159990.0,e4e5,1.0,0.0,999,1051,2,0
8839,Dunerino,maxwvm,1608160069.0,e4e5,2.0,0.0,1169,1187,17,1
8840,big_johnson,Kush365,1608160360.0,e4e5,2.0,0.0,1051,916,10,2
8841,JoshuaBalchus,hdawg3,1608160450.0,e4d5,3.0,1.0,1027,1051,2,0
8842,Rishi03,Madhero,1608160596.0,e4d5,3.0,1.0,1130,1148,0,0
8843,Speggus,DEBOPARNA,1608160714.0,e4d5,4.0,1.0,1007,972,0,0
8844,hdlim15,Streetyfit,1608160750.0,e4d5,2.0,0.0,1087,1030,0,0
8845,sniiKzlover,cindyli,1608161025.0,e4d5,0.0,0.0,1061,1046,0,1
8846,MattlamenaceCosmik,juliomenacho,1608161043.0,e4e5,2.0,1.0,1090,1097,0,0
8847,RoiButbul,AkaniMushwana,1608161089.0,e4e5,1.0,0.0,938,911,3,0
8848,TheEyeOfTheSky,WeeFlyMan,1608161329.0,e4e5,2.0,0.0,1172,1133,19,0
8849,Hypersimon,big_johnson,1608161585.0,e4e5,2.0,0.0,1116,1059,1,0
8850,Bobobear,pahan66,1608161649.0,e4d5,0.0,0.0,1151,1182,20,0
8851,polyhedroid,stirki,1608161699.0,e4d5,0.0,0.0,1071,1148,3,0
8852,Hridham007,July-1054AD,1608161808.0,e4e5,2.0,0.5,1195,1159,3,0
8853,abonent00,Evanmejastupadre,1608162071.0,e4e5,0.0,0.0,1196,1200,0,0
8854,M1chaV,Harshjaat,1608162079.0,e4d5,2.0,0.0,986,992,10,0
8855,Narguileian,wonork,1608162107.0,e4e5,1.0,0.0,957,931,1,0
8856,Saphyriow,Ghuart,1608162193.0,e4e5,1.0,1.0,1095,1071,1,0
8857,remipe,Tarr3n,1608162203.0,e4e5,-1.0,1.0,1189,1078,0,0
8858,anand9494,opsingh17,1608162310.0,e4e5,2.0,1.0,969,1038,2,0
8859,robycar,Balchy,1608162415.0,e4e5,1.0,0.0,1184,1150,8,2
8860,teyts,prin3310,1608162504.0,e4e5,0.0,0.0,978,966,0,0
8861,themotleypawn,olexandrbond,1608162660.0,b1c3,4.0,1.0,967,1001,7,0
8862,galleta,Gobschmacked,1608162915.0,e4e5,1.0,1.0,1198,1113,0,0
8863,maex42,Najib_Samaha,1608162919.0,b1c3,3.0,1.0,966,915,12,0
8864,themotleypawn,revivo_92,1608162923.0,e4e5,2.0,0.0,962,1033,8,0
8865,Maxumusss,Danilator_3000,1608162934.0,b1c3,0.0,0.0,967,1012,0,0
8866,robycar,Kurniawan964,1608162949.0,e4d5,2.0,1.0,1183,1182,9,2
8867,LORDZMUDA,Aue,1608163064.0,f2f3,1.0,0.0,1089,1040,9,0
8868,Sedki99,theodor1947,1608163101.0,c2c3,-1.0,0.0,1151,1104,12,1
8869,ab4155,CranDes,1608163166.0,e4d5,0.0,0.0,1121,1137,4,0
8870,viniandrade,hadirida,1608163277.0,e4e5,0.0,0.5,936,1002,0,0
8871,Confield,Daygeor,1608163289.0,e4e5,0.0,1.0,1178,1186,1,0
8872,ivov,theodor1947,1608163295.0,e4e5,1.0,1.0,1119,1099,5,0
8873,AfonsoTeixeira,mlewi,1608163366.0,b1d2,0.0,0.5,1169,1184,1,0
8874,Badshah_1335,lionel_moepsey,1608163408.0,e4e5,2.0,1.0,1146,1138,11,0
8875,Rudy_B,Acefire999,1608163457.0,f1d3,6.0,1.0,1196,1136,9,1
8876,robycar,victolo,1608163558.0,e4d5,0.0,0.0,1167,1127,10,2
8877,petrosstroy,mfuentesll2,1608163646.0,e4e5,-1.0,1.0,1131,1115,13,0
8878,TheEyeOfTheSky,abayzuz,1608163915.0,b1c3,2.0,0.0,1171,1174,20,0
8879,crono7,TamaMcGlinn,1608164093.0,e4e5,2.0,1.0,1037,935,1,0
8880,braddeppen,Peisithanato,1608164173.0,e4e5,1.0,1.0,1023,985,38,2
8881,Rezyy,sedagn20,1608164228.0,e4d5,1.0,0.0,1025,970,5,0
8882,LionsMisery,el_loko1,1608164485.0,b1c3,5.0,1.0,1178,1113,2,0
8883,delra,anonymuiz,1608164648.0,e4e5,1.0,0.5,1178,1178,2,0
8884,Rychveldir,sedagn20,1608164777.0,e4d5,0.0,0.0,1056,960,7,0
8885,Qczi,banjinhuu,1608165160.0,e4e5,1.0,0.0,1014,1022,2,0
8886,hArInAgArAjAn1234,acadtiger,1608165230.0,e4d5,1.0,0.0,1033,1000,3,0
8887,Jedras,piotrmarkiewicz,1608165382.0,e4e5,-1.0,1.0,1118,1159,3,0
8888,behram_m,hyggeole,1608165505.0,b1c3,4.0,0.5,1094,904,1,0
8889,danmancan42,Rudrasth,1608165619.0,f2f3,1.0,0.0,1078,1109,1,0
8890,sidj195,SomewhatDecent123,1608165650.0,e4e5,3.0,0.0,1137,1179,7,1
8891,paalelon,cagdaseren,1608165678.0,g1f3,-1.0,1.0,1105,1117,7,0
8892,T_Endgame,alowsh,1608165720.0,g1f3,-1.0,0.0,902,885,9,0
8893,Jedras,deepak13061999,1608165805.0,f2f3,1.0,1.0,1079,1132,4,0
8894,SquilliamFancySon,XploRock,1608165918.0,e4d5,2.0,1.0,1186,1166,2,0
8895,Mlungisi_23,buskyboy,1608165918.0,g1f3,2.0,1.0,1051,1065,34,0
8896,Toxicdonkey,Lefouduroi31,1608166030.0,e4e5,3.0,0.0,1091,1094,2,1
8897,skaksejer,lcampos97,1608166147.0,e4e5,1.0,1.0,1166,1096,10,0
8898,Bilderrahmen,fatihtysz,1608166258.0,b1c3,4.0,0.0,883,878,0,0
8899,NashL,leopiles,1608166588.0,d1g4,6.0,0.0,992,1034,3,1
8900,flailingBishop,Snaiper1,1608166696.0,e4d5,3.0,0.0,1183,1124,0,0
8901,jobasa,Saransh_33,1608166820.0,b1c3,4.0,1.0,1002,913,10,0
8902,Shecko,vcarf,1608166830.0,e4e5,4.0,1.0,1085,1102,6,0
8903,kerimazimoglu13,DC11111,1608166868.0,e4e5,1.0,1.0,1148,1144,3,0
8904,braddeppen,montequio,1608166877.0,e4e5,2.0,0.0,1009,1094,39,2
