,black,white,start_time,fifthmove,rt,result,blackelo,whiteelo,num_black_games,num_white_games
5959,Golden123,Bahrb,1615044517.0,e4e5,-1.0,0.0,1071,1057,3,0
5960,TheTrixter69,NikitaTikhvinsky,1615044535.0,e4d5,1.0,1.0,1120,1127,0,0
5961,shrieking,riegamer,1615044582.0,e4e5,1.0,0.0,1115,1151,1,0
5962,S_oleg-5,Albelari,1615044599.0,b1c3,2.0,0.0,999,1070,0,0
5963,Ash_taroth,sergey_barbatko,1615044704.0,e4d5,2.0,1.0,1199,1125,0,0
5964,halofan642,Aredor,1615044869.0,e4e5,7.0,1.0,924,903,2,0
5965,Admiral_Lag,Chrisigo,1615044943.0,b1c3,3.0,0.0,1022,980,2,0
5966,pelu,mwsnz,1615045247.0,f2f3,0.0,0.0,1143,1129,5,0
5967,Learner13,kislotnik225_1_1,1615045456.0,e4d5,-1.0,0.0,1017,1044,3,0
5968,Hassan_Mog,xurxopin,1615045567.0,e4d5,0.0,1.0,1112,1194,14,2
5969,MC_Schmitti,allenh,1615045595.0,e4e5,0.0,1.0,986,1033,0,0
5970,Sergiosaucedo,gumbytheknight,1615045624.0,e4d5,1.0,0.5,1117,1121,5,0
5971,Bugenhagen15,DoctorPrinz,1615045643.0,f2f3,2.0,0.5,1017,1023,0,0
5972,halofan642,Aredor,1615045724.0,e4e5,2.0,1.0,924,904,3,0
5973,Arctyx,Savva512,1615045782.0,b1c3,5.0,1.0,941,866,0,0
5974,Aikey,WEBERWONG,1615045785.0,e4d5,4.0,1.0,1108,1176,1,0
5975,IlyaCheprasov,neelshah98,1615045854.0,b1c3,5.0,1.0,1045,1051,4,0
5976,argomatic,Backpropagated,1615045858.0,e4d5,0.0,1.0,826,889,0,0
5977,cooperrr,L1ghT_Dev1L,1615045894.0,b1c3,1.0,1.0,1037,1148,1,0
5978,mwsnz,GeorgeXCIII,1615045904.0,e4d5,-1.0,1.0,1123,1097,0,1
5979,AleKr31,DeadDisco,1615045910.0,e4d5,0.0,0.0,979,944,0,0
5980,deGrasseTyson,Thor_Lawrence,1615046254.0,e4e5,-1.0,0.0,1164,1124,4,0
5981,wikkarp,pimmetjepom,1615046433.0,e4e5,1.0,1.0,1197,1194,0,0
5982,blocksofconcrete,Adsseventeen,1615046464.0,c2c3,1.0,0.0,1023,1034,1,0
5983,chestaro,Kromara,1615046709.0,e4d5,1.0,1.0,997,1101,5,1
5984,Letinant_55,Pikadoom,1615046737.0,e4e5,-2.0,1.0,1068,1126,1,0
5985,podigora,kislotnik225_1_1,1615046769.0,e4d5,-1.0,0.0,983,1039,2,0
5986,SlashKetchum,Galina55,1615046774.0,f1d3,3.0,1.0,1142,1155,2,0
5987,TheHoly7,gecice,1615046793.0,b1c3,3.0,0.0,957,1001,3,0
5988,morchaak,Francesco_88,1615047066.0,e4e5,-1.0,0.0,1199,1197,4,1
5989,pure_skill,Tburm,1615047066.0,e4e5,0.0,0.0,906,903,1,0
5990,Wissem2614,seikou61,1615047142.0,e4d5,2.0,1.0,1066,1000,1,0
5991,Duban_naruto,Jestya,1615047322.0,e4d5,2.0,1.0,1008,1022,0,0
5992,Torben321,kemaltental,1615047379.0,f2f3,4.0,0.0,1138,1140,8,0
5993,LesDmitrich,VeniVoodoo,1615047476.0,b1c3,1.0,0.0,1131,1048,0,0
5994,Adam9333,NthJeff,1615047489.0,e4e5,7.0,1.0,1151,1033,0,0
5995,Marcus12,TipdasJohnRoy,1615047513.0,e4e5,1.0,0.5,1098,1093,2,0
5996,Yimaj98,h0pe_s_end,1615047663.0,b1c3,-1.0,0.0,1056,1031,2,0
5997,Harry23235253456,Jyotishiva,1615047795.0,e4d5,10.0,1.0,1100,1123,1,0
5998,PanBadura,normannmarius,1615047935.0,e4d5,2.0,1.0,986,947,0,0
5999,pure_skill,xQseMoi,1615047989.0,b1c3,4.0,0.0,903,813,2,0
6000,MalyKloszard,Rexvdv,1615048085.0,b1c3,4.0,0.0,1034,1068,0,0
6001,PanBadura,Spon88,1615048360.0,c1e3,1.0,1.0,979,979,1,0
6002,tiimpoo,Klym20,1615048585.0,e4d5,0.0,0.0,957,879,0,0
6003,PeakPerformance,Batblaze,1615048673.0,e4e5,0.0,0.0,1147,1147,7,0
6004,PersilPlat,Mcakar,1615048674.0,b1c3,1.0,1.0,1027,1081,6,0
6005,profeta97,MahlaMashayekhi,1615048983.0,e4e5,2.0,0.0,1173,1194,1,0
6006,Hassan_Mog,goldenstar11,1615049113.0,e4e5,2.0,1.0,1118,1085,15,2
6007,LALLINI,Wruu,1615049138.0,e4e5,0.0,1.0,1081,1113,0,0
6008,SlappedByMyDong,route69,1615049145.0,g1f3,1.0,1.0,893,914,0,0
6009,Byuffe,Cr33p,1615049211.0,e4e5,4.0,0.0,1137,1128,1,0
6010,kindofblue71,MafiaHarlekin,1615049225.0,e4d5,2.0,1.0,1053,1110,5,0
6011,i_love_ducks,Arthurs007,1615049250.0,e4e5,6.0,1.0,840,951,3,0
6012,oGaya,heftyyyy,1615049374.0,e4e5,1.0,1.0,1096,1122,0,0
6013,srikaran2007,Nivlets,1615049571.0,e4d5,2.0,0.0,1064,984,2,0
6014,dexterwop,Mescura,1615049743.0,e4d5,1.0,1.0,836,932,0,0
6015,ayranfishmeex,letifb,1615050009.0,b1c3,2.0,0.0,1172,1197,1,0
6016,abdodarrwesh,Azozik,1615050189.0,e4e5,-1.0,1.0,846,970,1,0
6017,vahbuna,Qurutin,1615050208.0,e4e5,0.0,1.0,974,1045,6,0
6018,Samvalka,Ozcan1672,1615050210.0,e4d5,27.0,0.0,1133,1132,12,0
6019,Papul971,VeniVoodoo,1615050284.0,e4d5,8.0,1.0,1021,1024,2,0
6020,ddukinf13ld,jetmir122,1615050418.0,b1c3,3.0,1.0,997,962,1,0
6021,OscarMarriott,kommegenejr,1615050422.0,b1c3,5.0,1.0,1121,1083,7,1
6022,DerOakie,AlexK68,1615050458.0,b1c3,2.0,0.0,1034,1040,0,0
6023,caligola3,solakC,1615050554.0,e4e5,3.0,1.0,969,908,0,0
6024,logistic_a,beanstalk1992,1615050594.0,b1a3,3.0,0.0,1004,947,1,0
6025,Niklaserpent,nihal1420,1615050743.0,e4d5,1.0,1.0,941,989,3,0
6026,SpielePeter,hishamsamir007,1615050890.0,e4e5,1.0,0.0,1045,987,2,0
6027,Lj1777,busbusoz,1615050989.0,e4e5,1.0,0.0,1169,1194,3,0
6028,king_kaunen,CapanogluCENG,1615051054.0,e4e5,0.0,1.0,1107,1177,6,1
6029,Kamadeusz,tmanqqq,1615051084.0,e4d5,5.0,1.0,898,962,0,0
6030,elpolacko,barbar95,1615051100.0,e4e5,1.0,1.0,1122,1120,0,0
6031,jamaisvu26,Nereden,1615051137.0,e4e5,2.0,1.0,1123,1028,1,0
6032,AwesomePossum024,Vahe_ginos,1615051197.0,b1c3,2.0,1.0,1142,1099,0,0
6033,AlSchw,Badremind,1615051293.0,e4e5,1.0,0.0,1130,1145,1,0
6034,redname,CheckersGenius,1615051307.0,e4e5,0.0,0.0,1024,1072,0,0
6035,Accru,Linalakk,1615051410.0,e4d5,1.0,0.0,1155,1060,1,0
6036,rakababa0202,fullspam,1615051535.0,f2f3,1.0,0.0,1180,1198,5,1
6037,Lj1777,busbusoz,1615051566.0,e4d5,4.0,1.0,1169,1193,4,0
6038,juanan_mh,Bolavv,1615051796.0,e4e5,0.0,0.5,1144,1018,7,0
6039,Renegade_Schach,Frna,1615052106.0,e4d5,1.0,1.0,1077,1033,3,0
6040,Xanderkuro,nicolomazzantii,1615052194.0,e4d5,1.0,0.5,1053,1072,0,0
6041,Bbryne,Chaan,1615052222.0,e4e5,0.0,0.0,1168,1089,5,0
6042,raze6,Sdsdddsd,1615052261.0,b1d2,1.0,1.0,1152,1149,0,0
6043,juanan_mh,samson1977,1615052277.0,e4d5,1.0,1.0,1156,1125,8,0
6044,Asharmubarak,berkyzn,1615052338.0,b1c3,5.0,1.0,1129,1091,0,0
6045,Xanderkuro,pejacob,1615052338.0,e4e5,4.0,1.0,1053,1074,1,0
6046,asdasd2882,MOSHAKOV,1615052438.0,e4d5,3.0,0.0,1068,1081,0,0
6047,QwePek,SahelShoq,1615052477.0,c1e3,9.0,1.0,904,929,1,0
6048,Aza17,ray2016,1615052836.0,e4e5,1.0,0.0,1190,1080,0,0
6049,ColdxFyre,NotBa2,1615052899.0,e4e5,2.0,0.5,1044,1015,0,0
6050,fadhels,Simonski09,1615052978.0,e4d5,0.0,1.0,963,1002,1,0
6051,Lj1777,PRAJESH999,1615053110.0,e4e5,1.0,0.0,1159,1151,5,0
6052,GrandMasterArgyris,TemporaryPawnPlayer,1615053143.0,b1c3,2.0,1.0,1003,1108,0,0
6053,Reapxr123,mohadepanam,1615053152.0,e4e5,1.0,0.0,973,945,2,0
6054,Schildie07,huseby,1615053178.0,e4e5,3.0,0.0,1112,1101,2,0
6055,llcgaminator,trasen,1615053192.0,b1c3,2.0,0.0,1003,1078,1,0
6056,francescoLavorato24,MCagatayEsen35,1615053329.0,e4d5,-1.0,0.0,1024,989,1,0
6057,scotty93,vallematto,1615053387.0,e4e5,-1.0,0.0,1090,1079,0,0
6058,Geckabor,Menezz,1615053620.0,c2c4,-1.0,1.0,936,888,2,0
6059,quinky,Daniel-S2010,1615053680.0,e4e5,2.0,0.0,1119,998,1,0
6060,rfreitas315,Anto_Dav,1615053693.0,e4d5,7.0,0.0,1022,978,0,0
6061,BleuRoyal4001,REDBorz,1615053706.0,f2f3,2.0,0.0,1199,1078,0,0
6062,magnus_alex,fatnassi,1615053740.0,e4e5,2.0,0.5,986,993,0,0
6063,XIII_L,Tommy0405,1615053790.0,e4e5,-1.0,0.0,1065,1186,0,0
6064,PYauri,CorpseBear,1615053841.0,e4d5,1.0,0.0,1195,1187,0,1
6065,Linuxnev,Hesamoddinemardane4,1615053920.0,e4e5,5.0,1.0,1154,1170,3,0
6066,fourkneekate,shevaaan,1615053966.0,e4e5,2.0,1.0,1094,1130,14,4
6067,Adam9333,Veda185,1615053965.0,e4e5,0.0,1.0,1135,1145,1,0
6068,paulguenat,PylonBaron,1615054098.0,b1c3,6.0,0.0,1070,1063,3,0
6069,sadasobob,satanket,1615054099.0,b1c3,9.0,0.0,937,929,0,0
6070,kuenkka_hammaren,jkgowd,1615054405.0,e4d5,0.0,1.0,866,961,17,0
6071,BOtarek,HET_MOTKA,1615054416.0,e4d5,-1.0,1.0,973,974,0,0
6072,JOHNEXNER,tutskiyancheck,1615054469.0,e4d5,2.0,1.0,875,980,0,0
6073,Verth,GURASPASHVILI,1615054495.0,e4e5,0.0,1.0,1090,1098,0,1
6074,abductedbyalens,abresas,1615054533.0,e4d5,1.0,0.0,1166,993,1,0
6075,no_stopink,CaptainKnuckles,1615054622.0,e4e5,-1.0,1.0,1126,1176,19,0
6076,steffebooi,JOKER_TAV,1615054661.0,c2c4,1.0,0.0,1191,1121,0,0
6077,mongsa,robertus777,1615054690.0,e4e5,2.0,1.0,1084,1066,5,2
6078,willy62830,lekxsa,1615054818.0,b1c3,4.0,1.0,1176,1195,1,0
6079,scotty93,king_kaunen,1615054852.0,b1c3,-1.0,1.0,1101,1126,1,0
6080,Kosa245,schiavi92,1615054866.0,e4d5,2.0,1.0,1193,1104,6,4
6081,mikeeman,SmartBiscuit,1615054904.0,e4d5,3.0,1.0,1007,1001,18,0
6082,Selwyn1878,Genovelli,1615055031.0,e4e5,1.0,1.0,1139,1181,0,0
6083,poppono,Chigydu,1615055072.0,e4e5,-2.0,1.0,1074,1136,0,0
6084,ariiqipan,Vlkndmn36,1615055107.0,g1f3,1.0,1.0,1186,1180,0,0
6085,dzxdek,ranielicas,1615055264.0,e4e5,1.0,1.0,1090,1050,0,0
6086,Xanderkuro,Sanmeel,1615055359.0,e4e5,2.0,1.0,1032,902,2,0
6087,mikeeman,Sumburane,1615055407.0,e4d5,6.0,1.0,1002,1035,19,0
6088,dcSwiss,pdmankar123,1615055431.0,e4d5,4.0,1.0,824,857,0,0
6089,RapTiz,RaiDeiNz,1615055495.0,b1c3,1.0,0.5,987,993,2,0
6090,radekgo,Shuhag777,1615055677.0,e4d5,0.0,1.0,1073,1067,2,0
6091,EyalBenNatan,Ash15k,1615055765.0,e4e5,-1.0,1.0,1056,1162,0,0
6092,KEI_000000000001,EyalBenNatan,1615055794.0,e4e5,1.0,0.0,1013,1052,1,0
6093,Bj03rnB0sy,rakababa0202,1615055851.0,e4e5,0.0,0.0,1123,1192,2,0
6094,josh_ok,ayush261197,1615055969.0,e4e5,0.0,0.0,1145,1017,6,0
6095,BORMOTOVNIKOLAS,Juseiez,1615056214.0,e4d5,1.0,0.0,933,926,3,0
6096,hartzvicious,JosephCERDA,1615056351.0,b1c3,1.0,0.5,1014,1025,1,0
6097,no_stopink,ap_030,1615056358.0,e4d5,0.0,0.0,1097,1115,20,0
6098,KEI_000000000001,EF_Football15,1615056392.0,b1c3,1.0,0.0,1014,1060,2,0
6099,mi_r4pp,dilo7373,1615056503.0,e4d5,2.0,0.0,979,1108,0,1
6100,boola1,ika127,1615056536.0,e4d5,6.0,1.0,858,849,2,0
6101,Howardmoon,miranner,1615056555.0,f2f3,1.0,1.0,1090,992,0,0
6102,hooddoog,earllll,1615056774.0,e4e5,2.0,1.0,1049,1018,0,0
6103,Fred-Marq,LudvikBudnik,1615056854.0,b1c3,1.0,0.0,1072,1077,0,0
6104,JayKali,NevinJoseph,1615056867.0,e4e5,0.0,1.0,1083,1171,3,0
6105,raze6,seyedjamal,1615056882.0,e4d5,1.0,1.0,1135,1142,1,0
6106,jawad_wehbe,clippy8,1615056998.0,b1c3,3.0,0.5,1133,1120,5,0
6107,KHBullermann,jackdonal,1615057035.0,e4e5,1.0,1.0,934,942,5,0
6108,kusczello,teffbrk,1615057237.0,b1c3,5.0,1.0,950,981,1,0
6109,blckshdw,janma,1615057611.0,f2f3,4.0,0.0,975,961,0,0
6110,Meeed,MafiaHarlekin,1615057614.0,e4e5,2.0,1.0,1099,1119,1,0
6111,berola55,thinkvijay,1615057705.0,e4d5,0.0,1.0,1196,1193,2,0
6112,hooddoog,TugaySoysaal,1615057729.0,e4d5,1.0,0.0,1106,1056,1,0
6113,capbutters,Ali-archangelsk,1615057901.0,e4e5,1.0,1.0,1120,1112,3,2
6114,spel345,PolatCan36gs4,1615058009.0,b1c3,4.0,0.0,1008,1086,14,0
6115,Lirondo,ATK44,1615058012.0,e4d5,1.0,0.0,1012,926,0,0
6116,TeoPije,izbash280593,1615058065.0,e4d5,3.0,0.0,852,875,4,0
6117,Miguelvpr1,brkyyr,1615058218.0,b1c3,4.0,1.0,1070,1084,0,0
6118,Mescura,dzdz55,1615058330.0,e4e5,4.0,1.0,936,943,3,1
6119,jamaisvu26,ssouvik13,1615058393.0,e4d5,1.0,1.0,1113,1053,2,0
6120,Thannodor,Kundu_NN,1615058401.0,e4d5,0.0,1.0,1129,1098,7,0
6121,pucox,frank6213,1615058502.0,e4e5,3.0,1.0,1015,1105,2,0
6122,roasted_garlic,Petrosken,1615058844.0,e4e5,1.0,0.0,1142,1122,0,0
6123,DanielSO,CasualChessP,1615059060.0,e4e5,-1.0,1.0,939,900,10,0
6124,orsetii,mido_7,1615059148.0,e4e5,-1.0,1.0,949,957,2,0
6125,Matche,SantiagoGarciaFdz,1615059161.0,e4e5,0.0,0.0,862,834,2,0
6126,LaurentNicolas,jajva,1615059195.0,e4e5,1.0,0.0,956,1051,5,0
6127,Dominikz1234,bubblegumble,1615059282.0,b1c3,1.0,0.0,1094,1034,1,0
6128,Zummy,nutrillon,1615059423.0,e4d5,1.0,1.0,1034,1058,2,0
6129,PeakPerformance,Terrakotovi_voin,1615059569.0,e4e5,0.0,1.0,1137,1132,8,0
6130,harshalagrawal91,cowboyeeyee,1615059624.0,e4d5,-1.0,0.0,1087,1162,0,0
6131,traeubchen1978,chessguy1721,1615059632.0,b1c3,3.0,1.0,938,942,0,0
6132,Forkboy56,funkipanda,1615059654.0,e4e5,8.0,1.0,1035,1038,0,0
6133,Davideliar,TheLeeD,1615059894.0,e4d5,2.0,0.0,1020,1156,3,0
6134,M_akc,strifer,1615059942.0,e4e5,2.0,1.0,1122,1135,5,0
6135,Lorentzz,Kantarito,1615059950.0,e4e5,1.0,0.0,1099,1149,0,0
6136,vsqzelvsqz,E_mohamadi98,1615060055.0,e4e5,4.0,0.0,952,936,3,0
6137,ruzzellee0218,TomSz,1615060085.0,e4e5,4.0,0.0,1050,1021,0,0
6138,kaza4len,FabotaxD,1615060323.0,f2f3,1.0,1.0,1112,1097,8,0
6139,Forkboy56,ssouvik13,1615060424.0,e4d5,1.0,1.0,1036,1068,1,0
6140,vsqzelvsqz,RuyLoppez,1615060462.0,b1c3,6.0,0.0,945,927,4,0
6141,alibernard,WillyEriksen,1615060479.0,e4e5,-1.0,0.0,1113,1079,1,0
6142,Beda1,hefealkan,1615060557.0,b1c3,5.0,0.5,928,941,0,0
6143,prefpref994,pro19017035,1615060593.0,e4d5,2.0,1.0,1105,1103,8,0
6144,asdasd2882,Akcadeniz,1615060630.0,b1c3,9.0,0.0,1076,1100,1,0
6145,PatHolland,Konskaya_Sila,1615060699.0,e4d5,3.0,0.0,1144,1101,3,0
6146,kaza4len,Yakubovsky_Arvady,1615060726.0,e4e5,-1.0,1.0,1106,1121,9,0
6147,walkthrough,SpartanDuelr,1615060857.0,e4d5,2.0,0.0,1004,998,2,0
6148,DefNotAGM,NapolyonBonoparte,1615060907.0,e4e5,2.0,1.0,1176,1160,1,0
6149,Stole187,rabbit_14,1615060954.0,e4d5,3.0,0.0,1106,988,2,0
6150,Viktor_R9,kyomin,1615060956.0,e4e5,0.0,0.0,1041,1134,0,0
6151,s0mple,rehsinuplana,1615061027.0,b1c3,4.0,1.0,1044,1069,2,0
6152,Symmyyy,fsg2,1615061078.0,b1c3,5.0,1.0,880,860,0,0
6153,Yeissey,PifflesTheAlmighty,1615061179.0,e4d5,1.0,0.0,1145,1148,3,0
6154,Trannel1101,cmfunumb,1615061320.0,e4d5,4.0,0.0,1152,1127,0,0
6155,Ozcan1672,luc_95,1615061435.0,e4e5,3.0,1.0,1127,1124,0,1
6156,areks2,Gumanku,1615061462.0,e4e5,4.0,0.0,1123,1048,0,0
6157,PMYiannis,SKoti123,1615061507.0,e4e5,0.0,1.0,1195,1185,0,0
6158,SpielePeter,Panzer6996,1615061706.0,e4e5,-1.0,0.0,1059,1117,3,0
6159,Howardmoon,GURASPASHVILI,1615061758.0,e4e5,-1.0,0.0,1089,1097,1,0
6160,hyleinchess,mstfbb,1615061880.0,b1c3,1.0,1.0,1027,1142,2,0
6161,FEDERICK7,qwer112358,1615061980.0,b1c3,-1.0,1.0,1122,1128,0,0
6162,maxou_poupou,ophirK,1615062244.0,e4e5,0.0,1.0,1182,1165,4,1
6163,sietse104,carnatrebuenov,1615062376.0,e4e5,1.0,0.0,1148,1170,3,0
6164,Leerling1,LeGuy,1615062418.0,e4e5,1.0,1.0,907,887,4,0
6165,Munchoong_kingsleyc,asoltysik,1615062424.0,c2c4,1.0,0.0,979,971,4,1
6166,Gmceulemans,GOR_E,1615062558.0,e4d5,2.0,1.0,1093,1117,0,0
6167,Rosbaud,PylonBaron,1615062591.0,b1c3,5.0,0.0,1078,1069,8,0
6168,NushanH,roywsilmii,1615062814.0,e4e5,0.0,1.0,1008,1122,0,1
6169,MrPicklejarlid,Folyd,1615062869.0,f2f3,0.0,1.0,1034,969,5,1
6170,Kemal05K,Symptomraed,1615062908.0,f2f3,0.0,1.0,1157,1123,0,0
6171,rashid14079,TheAlchemist0504,1615063207.0,e4e5,0.0,1.0,912,891,2,0
6172,Robbos1337,andreshidalgokaizen,1615063212.0,e4d5,1.0,0.0,1175,1084,0,0
6173,Wieb-DKL,kailove1,1615063248.0,e4d5,2.0,1.0,965,1094,2,0
6174,mayzer100500,zizkinci,1615063281.0,e4e5,2.0,0.0,1098,1137,0,0
6175,Briney_Nerve,castlesinspain,1615063305.0,e4e5,3.0,1.0,1148,1157,5,0
6176,Voldis,mustafaxdyglu,1615063420.0,e4e5,-1.0,0.0,1152,1155,2,0
6177,Alexstval,Baburek,1615063577.0,b1c3,2.0,0.0,1073,1083,1,0
6178,allball103,yuva_17,1615063641.0,e4e5,2.0,0.5,1092,1084,4,0
6179,Aksuuut,SuperClasher,1615063717.0,f2f3,-2.0,0.0,1194,1176,3,0
6180,heissluftballon,varelusky,1615063758.0,b1c3,3.0,1.0,1039,879,4,0
6181,Andrey-Y,Crideux,1615063783.0,e4d5,1.0,1.0,1147,1102,3,0
6182,dachessregimen,Jedum7,1615063827.0,e4e5,0.0,1.0,844,998,0,0
6183,tzomtzom,yanlesang,1615063847.0,f2f3,3.0,0.0,1166,1088,2,0
6184,Thannodor,ovenoo,1615063853.0,b1c3,0.0,0.0,1138,1197,8,0
6185,Ovetganna,grutox,1615063853.0,e4d5,0.0,1.0,1079,1139,0,0
6186,Rannydanny,Dorkkkk,1615063947.0,e4d5,-2.0,1.0,1057,1118,0,0
6187,Fred-Marq,Fallen_256,1615064046.0,e4d5,3.0,0.5,1080,1087,1,0
6188,FrostE4,Tefasan,1615064082.0,b1c3,2.0,1.0,1062,1053,1,0
6189,Thannodor,ColdW,1615064085.0,e4e5,-2.0,1.0,1145,1153,9,0
6190,allball103,ojd2000,1615064180.0,b1c3,5.0,1.0,1092,1034,5,0
6191,ButtercreamSilkShirt,Al314159,1615064247.0,f2f3,5.0,0.0,971,925,8,0
6192,THEPROF78,tahassaa,1615064255.0,e4e5,0.0,1.0,1051,1052,0,0
6193,Ovetganna,DanielAmokachi1903,1615064264.0,e4e5,0.0,0.0,1069,1151,1,0
6194,leptitmatthieu,EL-KRUCIFIKADOR,1615064329.0,f2f4,1.0,0.0,1048,1048,0,0
6195,ammalatbek,Phoenix97,1615064343.0,b1c3,1.0,1.0,1125,1051,1,0
6196,FrostE4,GeirOlafsson,1615064382.0,e4d5,1.0,1.0,1056,1155,2,0
6197,Esatu,ferkoo,1615064426.0,f2f3,3.0,0.0,1050,1081,0,0
6198,Briney_Nerve,ercisii,1615064429.0,e4d5,2.0,1.0,1136,1114,6,0
6199,brawlmafia,serdtseva,1615064435.0,e4d5,2.0,1.0,1179,1177,0,0
6200,cagintarcin,Joelitonbarros,1615064499.0,e4e5,0.0,0.0,1095,1117,1,0
6201,ventagorxxd,ColdW,1615064536.0,e4e5,-2.0,1.0,1166,1194,2,0
6202,NaddyKo,GZA_Kasparuff,1615064540.0,e4d5,3.0,1.0,1121,1091,2,0
6203,Gape_Horn69,Finch35,1615064550.0,f2f3,0.0,1.0,980,974,0,0
6204,Victormars,Mustafamuhammed,1615064557.0,e4e5,0.0,0.0,1176,1083,0,0
6205,morchaak,mcucar97,1615064683.0,b1c3,3.0,1.0,1189,1085,5,1
6206,hockingsi,WoodsonDavidson,1615064832.0,e4e5,2.0,0.0,990,1043,0,0
6207,hooddoog,semut_kecil,1615064944.0,e4e5,1.0,1.0,1175,1171,2,0
6208,Sumit1161,walrus80s,1615064976.0,b1c3,2.0,0.0,1166,1128,1,0
6209,Mucahit435,arctuspik,1615065226.0,b1c3,8.0,1.0,1119,1103,1,1
6210,ivov,ChiaraMentePerdo,1615065295.0,e4e5,0.0,0.0,1088,1153,0,0
6211,YehorM,didis24,1615065304.0,b1c3,3.0,1.0,833,904,0,0
6212,kad_ri,luizncustodio,1615065321.0,e4e5,0.0,0.0,882,940,2,0
6213,Raias,killcuban,1615065370.0,e4e5,0.0,1.0,1081,1074,1,0
6214,Xanderkuro,EdisonMurphy,1615065720.0,f2f3,7.0,0.0,1067,1052,3,0
6215,gregdz,zargonn,1615065795.0,b1c3,4.0,1.0,909,931,1,0
6216,uiact23,katok78,1615065871.0,e4e5,0.0,1.0,1032,1047,15,3
6217,Vladislavlvs,meiscalm,1615065892.0,e4e5,0.0,1.0,1169,1161,0,0
6218,Nouhhh,Berkantclk,1615065946.0,b1c3,3.0,1.0,1016,971,1,0
6219,tanevivo,melekhjosh,1615066005.0,e4e5,2.0,0.0,1028,951,0,0
6220,yakiro,deekei1207,1615066008.0,e4e5,2.0,1.0,1104,1105,0,0
6221,kad_ri,alienx0,1615066054.0,e4d5,2.0,0.0,888,978,3,0
6222,FFil,mcoutinho,1615066112.0,e4e5,1.0,0.0,1076,1080,0,0
6223,KantoFi,paulig1362,1615066185.0,e4d5,1.0,1.0,848,945,3,0
6224,uiact23,RaphaelBorderies,1615066185.0,e4e5,0.0,0.5,1027,1028,16,3
6225,Jason_Kno,peepooer,1615066285.0,b1c3,2.0,1.0,1151,1115,0,0
6226,Dokam,Umkasy,1615066294.0,e4d5,3.0,0.0,1166,1114,1,0
6227,no_pain_no_mate,Gladiator72,1615066331.0,b1c3,2.0,1.0,992,1008,1,0
6228,remy1337,Farkyz,1615066346.0,e4e5,2.0,0.0,822,954,3,1
6229,brawlmafia,Kimovsk,1615066573.0,e4e5,1.0,0.0,1191,1150,1,0
6230,jakeinab0x,jackisabiggay,1615066798.0,f2f3,2.0,1.0,829,830,2,0
6231,bluetyrion,schadenfreude94,1615066988.0,e4d5,1.0,0.0,846,956,6,0
6232,hooddoog,Tonidabike,1615067337.0,e4d5,2.0,0.0,1189,1172,3,0
6233,hungster,ezwinn,1615067380.0,f2f3,5.0,0.5,918,838,1,0
6234,camosan,Thalamas,1615067405.0,b1c3,3.0,1.0,913,893,2,0
6235,lemuel001,gaurav512,1615067431.0,b1c3,6.0,1.0,1042,1046,22,0
6236,Howardmoon,Mokhtaraoun,1615067482.0,b1c3,1.0,0.0,1128,1134,2,0
6237,xSolrac94,soviet_1917,1615067501.0,b1c3,8.0,0.5,1124,1123,1,0
6238,Crome1337,Maximuslyon23,1615067576.0,e4e5,0.0,0.0,975,1019,0,1
6239,TheDwarvesKing,LordSchneider,1615067592.0,c2c4,0.0,1.0,932,927,2,0
6240,kad_ri,Habipyurtlu,1615067597.0,f2f3,1.0,1.0,901,869,4,0
6241,remy1337,viktorlind,1615067639.0,g1f3,6.0,0.0,813,833,4,1
6242,Xanderkuro,hbarco,1615067684.0,e4e5,1.0,1.0,1064,1173,4,0
6243,MILLOPR,madaraka,1615067708.0,e4d5,-1.0,1.0,1046,1036,0,0
6244,tay0,Naotsuga,1615067721.0,e4e5,1.0,1.0,1050,1095,6,0
6245,killian_rol,cpd,1615067758.0,e4e5,1.0,1.0,951,1001,1,0
6246,MrSype,Gatolocoses,1615067801.0,b1c3,0.0,0.0,982,1007,6,0
6247,gssantos,authentischeente,1615067845.0,e4e5,0.0,1.0,1147,1058,1,0
6248,Cyphus-Daemos,RedShirskiy,1615067886.0,b1c3,2.0,1.0,1103,1103,2,0
6249,kad_ri,bankrupt_on_selling,1615067894.0,b1d2,9.0,0.0,895,957,5,0
6250,Victormars,KTW8a,1615067988.0,e4e5,3.0,1.0,1191,1192,1,0
6251,gregdz,swiss312,1615068162.0,e4e5,3.0,0.0,913,870,2,0
6252,criticalDamage,mpu143,1615068196.0,e4e5,0.0,1.0,1171,1113,1,0
6253,Goodsearles86,amine_hoho,1615068292.0,e4e5,2.0,1.0,899,896,3,0
6254,FATT35T,Extrada,1615068300.0,f2f3,0.0,1.0,1178,1174,0,0
6255,remy1337,Diassso,1615068336.0,b1c3,3.0,1.0,815,943,5,1
6256,luisgonkk,kg_master,1615068440.0,e4e5,1.0,0.0,1165,1093,6,0
6257,praneki_li,Mattone10,1615068499.0,b1c3,4.0,0.0,1163,1194,0,1
6258,Wabina,Soytime,1615068566.0,e4e5,1.0,1.0,871,984,3,0
6259,Beastfortis,ekejee,1615068579.0,b1c3,1.0,1.0,1157,1181,0,0
6260,Davdi14,LucMorgan,1615068651.0,e4e5,0.0,0.0,1102,1029,0,0
